Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Car Engine Size (L);4.5;Weight (kg);1700;Fuel Efficiency (km/L);7.0
Car Engine Size (L);5.5;Weight (kg);1800;Fuel Efficiency (km/L);5.0
Car Engine Size (L);5.0;Weight (kg);1800;Fuel Efficiency (km/L);6.0
Car Engine Size (L);6.0;Weight (kg);1900;Fuel Efficiency (km/L);4.0
Car Engine Size (L);5.5;Weight (kg);1900;Fuel Efficiency (km/L);5.0
Car Engine Size (L);6.5;Weight (kg);2000;Fuel Efficiency (km/L);3.0
Car Engine Size (L);6.0;Weight (kg);2000;Fuel Efficiency (km/L);4.0
Car Engine Size (L);7.0;Weight (kg);2100;Fuel Efficiency (km/L);2.0
Car Engine Size (L);6.5;Weight (kg);2100;Fuel Efficiency (km/L);3.0
Car Engine Size (L);7.5;Weight (kg);2200;Fuel Efficiency (km/L);1.0
Shoe Weight (g);200.0;Number of Pores;100;Comfort Rating;8.0
Shoe Weight (g);300.0;Number of Pores;150;Comfort Rating;6.0
Shoe Weight (g);250.0;Number of Pores;120;Comfort Rating;7.0
Shoe Weight (g);350.0;Number of Pores;170;Comfort Rating;5.0
Shoe Weight (g);300.0;Number of Pores;140;Comfort Rating;6.0
Shoe Weight (g);400.0;Number of Pores;190;Comfort Rating;4.0
Shoe Weight (g);350.0;Number of Pores;160;Comfort Rating;5.0
Shoe Weight (g);450.0;Number of Pores;210;Comfort Rating;3.0
Shoe Weight (g);400.0;Number of Pores;180;Comfort Rating;4.0
Shoe Weight (g);500.0;Number of Pores;230;Comfort Rating;2.0
Shoe Weight (g);450.0;Number of Pores;200;Comfort Rating;3.0
Shoe Weight (g);550.0;Number of Pores;250;Comfort Rating;1.0
Shoe Weight (g);500.0;Number of Pores;220;Comfort Rating;2.0
Shoe Weight (g);600.0;Number of Pores;270;Comfort Rating;0.0
Shoe Weight (g);550.0;Number of Pores;240;Comfort Rating;1.0
Shoe Weight (g);650.0;Number of Pores;290;Comfort Rating;-1.0
Shoe Weight (g);600.0;Number of Pores;260;Comfort Rating;0.0
Shoe Weight (g);700.0;Number of Pores;310;Comfort Rating;-2.0
Shoe Weight (g);650.0;Number of Pores;280;Comfort Rating;-1.0
Shoe Weight (g);750.0;Number of Pores;330;Comfort Rating;-3.0
Number of Calories;200.0;Protein Content (g);10;Satiety Rating;7.0
Number of Calories;300.0;Protein Content (g);15;Satiety Rating;5.0
Number of Calories;300.0;Protein Content (g);15;Satiety Rating;6.0
Number of Calories;400.0;Protein Content (g);20;Satiety Rating;4.0
Number of Calories;400.0;Protein Content (g);20;Satiety Rating;5.0
Number of Calories;500.0;Protein Content (g);25;Satiety Rating;3.0
Number of Calories;500.0;Protein Content (g);25;Satiety Rating;4.0
Number of Calories;600.0;Protein Content (g);30;Satiety Rating;2.0
Number of Calories;600.0;Protein Content (g);30;Satiety Rating;3.0
Number of Calories;700.0;Protein Content (g);35;Satiety Rating;1.0
Number of Calories;700.0;Protein Content (g);35;Satiety Rating;2.0
Number of Calories;800.0;Protein Content (g);40;Satiety Rating;0.0
Number of Calories;800.0;Protein Content (g);40;Satiety Rating;1.0
Number of Calories;900.0;Protein Content (g);45;Satiety Rating;-1.0
Number of Calories;900.0;Protein Content (g);45;Satiety Rating;0.0
Number of Calories;1000.0;Protein Content (g);50;Satiety Rating;-2.0
Number of Calories;1000.0;Protein Content (g);50;Satiety Rating;-1.0
Number of Calories;1100.0;Protein Content (g);55;Satiety Rating;-3.0
Number of Calories;1100.0;Protein Content (g);55;Satiety Rating;-2.0
Number of Calories;1200.0;Protein Content (g);60;Satiety Rating;-4.0
Phone Battery Capacity (mAh);3000.0;Screen Size (inches);5;Battery Life (hours);12.0
Phone Battery Capacity (mAh);4000.0;Screen Size (inches);6;Battery Life (hours);16.0
Phone Battery Capacity (mAh);4000.0;Screen Size (inches);6;Battery Life (hours);14.0
Phone Battery Capacity (mAh);5000.0;Screen Size (inches);7;Battery Life (hours);18.0
Phone Battery Capacity (mAh);5000.0;Screen Size (inches);7;Battery Life (hours);16.0
Phone Battery Capacity (mAh);6000.0;Screen Size (inches);8;Battery Life (hours);20.0
Phone Battery Capacity (mAh);6000.0;Screen Size (inches);8;Battery Life (hours);18.0
Phone Battery Capacity (mAh);7000.0;Screen Size (inches);9;Battery Life (hours);22.0
Phone Battery Capacity (mAh);7000.0;Screen Size (inches);9;Battery Life (hours);20.0
Phone Battery Capacity (mAh);8000.0;Screen Size (inches);10;Battery Life (hours);24.0
Phone Battery Capacity (mAh);8000.0;Screen Size (inches);10;Battery Life (hours);22.0
Phone Battery Capacity (mAh);9000.0;Screen Size (inches);11;Battery Life (hours);26.0
Phone Battery Capacity (mAh);9000.0;Screen Size (inches);11;Battery Life (hours);24.0
Phone Battery Capacity (mAh);10000.0;Screen Size (inches);12;Battery Life (hours);28.0
Phone Battery Capacity (mAh);10000.0;Screen Size (inches);12;Battery Life (hours);26.0
Phone Battery Capacity (mAh);11000.0;Screen Size (inches);13;Battery Life (hours);30.0
Phone Battery Capacity (mAh);11000.0;Screen Size (inches);13;Battery Life (hours);28.0
Phone Battery Capacity (mAh);12000.0;Screen Size (inches);14;Battery Life (hours);32.0
Phone Battery Capacity (mAh);12000.0;Screen Size (inches);14;Battery Life (hours);30.0
Phone Battery Capacity (mAh);13000.0;Screen Size (inches);15;Battery Life (hours);34.0
Room Area (m²);20.0;Number of Windows;2;Noise Level (dB);50.0
Room Area (m²);30.0;Number of Windows;3;Noise Level (dB);55.0
Room Area (m²);30.0;Number of Windows;3;Noise Level (dB);52.0
Room Area (m²);40.0;Number of Windows;4;Noise Level (dB);57.0
Room Area (m²);40.0;Number of Windows;4;Noise Level (dB);54.0
Room Area (m²);50.0;Number of Windows;5;Noise Level (dB);59.0
Room Area (m²);50.0;Number of Windows;5;Noise Level (dB);56.0
Room Area (m²);60.0;Number of Windows;6;Noise Level (dB);61.0
Room Area (m²);60.0;Number of Windows;6;Noise Level (dB);58.0
Room Area (m²);70.0;Number of Windows;7;Noise Level (dB);63.0
Room Area (m²);70.0;Number of Windows;7;Noise Level (dB);60.0
Room Area (m²);80.0;Number of Windows;8;Noise Level (dB);65.0
Room Area (m²);80.0;Number of Windows;8;Noise Level (dB);62.0
Room Area (m²);90.0;Number of Windows;9;Noise Level (dB);67.0
Room Area (m²);90.0;Number of Windows;9;Noise Level (dB);64.0
Room Area (m²);100.0;Number of Windows;10;Noise Level (dB);69.0
Room Area (m²);100.0;Number of Windows;10;Noise Level (dB);66.0
Room Area (m²);110.0;Number of Windows;11;Noise Level (dB);71.0
Room Area (m²);110.0;Number of Windows;11;Noise Level (dB);68.0
Room Area (m²);120.0;Number of Windows;12;Noise Level (dB);73.0
Number of Layers;2.0;Fabric Weight (g/m²);100;Warmth Rating;5.0
Number of Layers;3.0;Fabric Weight (g/m²);150;Warmth Rating;4.0
Number of Layers;3.0;Fabric Weight (g/m²);150;Warmth Rating;6.0
Number of Layers;4.0;Fabric Weight (g/m²);200;Warmth Rating;3.0
Number of Layers;4.0;Fabric Weight (g/m²);200;Warmth Rating;7.0
Number of Layers;5.0;Fabric Weight (g/m²);250;Warmth Rating;2.0
Number of Layers;5.0;Fabric Weight (g/m²);250;Warmth Rating;8.0
Number of Layers;6.0;Fabric Weight (g/m²);300;Warmth Rating;1.0
Number of Layers;6.0;Fabric Weight (g/m²);300;Warmth Rating;9.0
Number of Layers;7.0;Fabric Weight (g/m²);350;Warmth Rating;0.0
Number of Layers;7.0;Fabric Weight (g/m²);350;Warmth Rating;10.0
Number of Layers;8.0;Fabric Weight (g/m²);400;Warmth Rating;-1.0
Number of Layers;8.0;Fabric Weight (g/m²);400;Warmth Rating;11.0
Number of Layers;9.0;Fabric Weight (g/m²);450;Warmth Rating;-2.0
Number of Layers;9.0;Fabric Weight (g/m²);450;Warmth Rating;12.0
Number of Layers;10.0;Fabric Weight (g/m²);500;Warmth Rating;-3.0
Number of Layers;10.0;Fabric Weight (g/m²);500;Warmth Rating;13.0
Number of Layers;11.0;Fabric Weight (g/m²);550;Warmth Rating;-4.0
Number of Layers;11.0;Fabric Weight (g/m²);550;Warmth Rating;14.0
Number of Layers;12.0;Fabric Weight (g/m²);600;Warmth Rating;-5.0
Tree Height (m);10.0;Leaf Surface Area (m²);5;Shade Coverage (%);30.0
Tree Height (m);15.0;Leaf Surface Area (m²);6;Shade Coverage (%);40.0
Tree Height (m);15.0;Leaf Surface Area (m²);6;Shade Coverage (%);35.0
Tree Height (m);20.0;Leaf Surface Area (m²);7;Shade Coverage (%);45.0
Tree Height (m);20.0;Leaf Surface Area (m²);7;Shade Coverage (%);40.0
Tree Height (m);25.0;Leaf Surface Area (m²);8;Shade Coverage (%);50.0
Tree Height (m);25.0;Leaf Surface Area (m²);8;Shade Coverage (%);45.0
Tree Height (m);30.0;Leaf Surface Area (m²);9;Shade Coverage (%);55.0
Tree Height (m);30.0;Leaf Surface Area (m²);9;Shade Coverage (%);50.0
Tree Height (m);35.0;Leaf Surface Area (m²);10;Shade Coverage (%);60.0
Tree Height (m);35.0;Leaf Surface Area (m²);10;Shade Coverage (%);55.0
Tree Height (m);40.0;Leaf Surface Area (m²);11;Shade Coverage (%);65.0
Tree Height (m);40.0;Leaf Surface Area (m²);11;Shade Coverage (%);60.0
Tree Height (m);45.0;Leaf Surface Area (m²);12;Shade Coverage (%);70.0
Tree Height (m);45.0;Leaf Surface Area (m²);12;Shade Coverage (%);65.0
Tree Height (m);50.0;Leaf Surface Area (m²);13;Shade Coverage (%);75.0
Tree Height (m);50.0;Leaf Surface Area (m²);13;Shade Coverage (%);70.0
Tree Height (m);55.0;Leaf Surface Area (m²);14;Shade Coverage (%);80.0
Tree Height (m);55.0;Leaf Surface Area (m²);14;Shade Coverage (%);75.0
Tree Height (m);60.0;Leaf Surface Area (m²);15;Shade Coverage (%);85.0
Car Price ($);20000.0;Engine Size (L);2;Resale Value (%);60.0
Car Price ($);30000.0;Engine Size (L);3;Resale Value (%);50.0
Car Price ($);30000.0;Engine Size (L);3;Resale Value (%);55.0
Car Price ($);40000.0;Engine Size (L);4;Resale Value (%);45.0
Car Price ($);40000.0;Engine Size (L);4;Resale Value (%);50.0
Car Price ($);50000.0;Engine Size (L);5;Resale Value (%);40.0
Car Price ($);50000.0;Engine Size (L);5;Resale Value (%);45.0
Car Price ($);60000.0;Engine Size (L);6;Resale Value (%);35.0
Car Price ($);60000.0;Engine Size (L);6;Resale Value (%);40.0
Car Price ($);70000.0;Engine Size (L);7;Resale Value (%);30.0
Car Price ($);70000.0;Engine Size (L);7;Resale Value (%);35.0
Car Price ($);80000.0;Engine Size (L);8;Resale Value (%);25.0
Car Price ($);80000.0;Engine Size (L);8;Resale Value (%);30.0
Car Price ($);90000.0;Engine Size (L);9;Resale Value (%);20.0
Car Price ($);90000.0;Engine Size (L);9;Resale Value (%);25.0
Car Price ($);100000.0;Engine Size (L);10;Resale Value (%);15.0
Car Price ($);100000.0;Engine Size (L);10;Resale Value (%);20.0
Car Price ($);110000.0;Engine Size (L);11;Resale Value (%);10.0
Car Price ($);110000.0;Engine Size (L);11;Resale Value (%);15.0
Car Price ($);120000.0;Engine Size (L);12;Resale Value (%);5.0
Tea Strength (scale 1-10);5.0;Water Temperature (°C);80;Taste Intensity;6.0
Tea Strength (scale 1-10);7.0;Water Temperature (°C);90;Taste Intensity;7.0
Tea Strength (scale 1-10);6.0;Water Temperature (°C);85;Taste Intensity;7.0
Tea Strength (scale 1-10);8.0;Water Temperature (°C);95;Taste Intensity;8.0
Tea Strength (scale 1-10);7.0;Water Temperature (°C);90;Taste Intensity;8.0
Tea Strength (scale 1-10);9.0;Water Temperature (°C);100;Taste Intensity;9.0
Tea Strength (scale 1-10);8.0;Water Temperature (°C);95;Taste Intensity;9.0
Tea Strength (scale 1-10);10.0;Water Temperature (°C);105;Taste Intensity;10.0
Tea Strength (scale 1-10);9.0;Water Temperature (°C);100;Taste Intensity;10.0
Tea Strength (scale 1-10);11.0;Water Temperature (°C);110;Taste Intensity;11.0
Tea Strength (scale 1-10);10.0;Water Temperature (°C);105;Taste Intensity;11.0
Tea Strength (scale 1-10);12.0;Water Temperature (°C);115;Taste Intensity;12.0
Tea Strength (scale 1-10);11.0;Water Temperature (°C);110;Taste Intensity;12.0
Tea Strength (scale 1-10);13.0;Water Temperature (°C);120;Taste Intensity;13.0
Tea Strength (scale 1-10);12.0;Water Temperature (°C);115;Taste Intensity;13.0
Tea Strength (scale 1-10);14.0;Water Temperature (°C);125;Taste Intensity;14.0
Tea Strength (scale 1-10);13.0;Water Temperature (°C);120;Taste Intensity;14.0
Tea Strength (scale 1-10);15.0;Water Temperature (°C);130;Taste Intensity;15.0
Tea Strength (scale 1-10);14.0;Water Temperature (°C);125;Taste Intensity;15.0
Tea Strength (scale 1-10);16.0;Water Temperature (°C);135;Taste Intensity;16.0
Speed (mph);60.0;Weight (kg);1000;Distance Traveled (miles);500.0
Speed (mph);50.0;Weight (kg);1200;Distance Traveled (miles);450.0
Speed (mph);70.0;Weight (kg);1100;Distance Traveled (miles);630.0
Speed (mph);65.0;Weight (kg);1300;Distance Traveled (miles);585.0
Speed (mph);55.0;Weight (kg);900;Distance Traveled (miles);495.0
Speed (mph);60.0;Weight (kg);1000;Distance Traveled (miles);500.0
Speed (mph);65.0;Weight (kg);1050;Distance Traveled (miles);585.0
Speed (mph);70.0;Weight (kg);1200;Distance Traveled (miles);630.0
Speed (mph);50.0;Weight (kg);800;Distance Traveled (miles);400.0
Speed (mph);55.0;Weight (kg);900;Distance Traveled (miles);495.0
Speed (mph);75.0;Weight (kg);1300;Distance Traveled (miles);675.0
Speed (mph);70.0;Weight (kg);1400;Distance Traveled (miles);630.0
Speed (mph);60.0;Weight (kg);1100;Distance Traveled (miles);540.0
Speed (mph);65.0;Weight (kg);1200;Distance Traveled (miles);585.0
Speed (mph);55.0;Weight (kg);1000;Distance Traveled (miles);495.0
Speed (mph);60.0;Weight (kg);1100;Distance Traveled (miles);540.0
Speed (mph);65.0;Weight (kg);1200;Distance Traveled (miles);585.0
Speed (mph);70.0;Weight (kg);1300;Distance Traveled (miles);630.0
Speed (mph);50.0;Weight (kg);900;Distance Traveled (miles);450.0
Speed (mph);55.0;Weight (kg);1000;Distance Traveled (miles);495.0
Height (inches);72.0;Arm Span (inches);70;Jump Height (inches);24.0
Height (inches);70.0;Arm Span (inches);72;Jump Height (inches);22.0
Height (inches);68.0;Arm Span (inches);66;Jump Height (inches);20.0
Height (inches);66.0;Arm Span (inches);68;Jump Height (inches);18.0
Height (inches);70.0;Arm Span (inches);68;Jump Height (inches);22.0
Height (inches);72.0;Arm Span (inches);70;Jump Height (inches);24.0
Height (inches);66.0;Arm Span (inches);64;Jump Height (inches);18.0
Height (inches);68.0;Arm Span (inches);66;Jump Height (inches);20.0
Height (inches);74.0;Arm Span (inches);72;Jump Height (inches);26.0
Height (inches);72.0;Arm Span (inches);74;Jump Height (inches);24.0
Height (inches);64.0;Arm Span (inches);62;Jump Height (inches);16.0
Height (inches);66.0;Arm Span (inches);64;Jump Height (inches);18.0
Height (inches);68.0;Arm Span (inches);66;Jump Height (inches);20.0
Height (inches);70.0;Arm Span (inches);68;Jump Height (inches);22.0
Height (inches);72.0;Arm Span (inches);70;Jump Height (inches);24.0
Height (inches);74.0;Arm Span (inches);72;Jump Height (inches);26.0
Height (inches);66.0;Arm Span (inches);64;Jump Height (inches);18.0
Height (inches);68.0;Arm Span (inches);66;Jump Height (inches);20.0
Height (inches);70.0;Arm Span (inches);68;Jump Height (inches);22.0
Height (inches);72.0;Arm Span (inches);70;Jump Height (inches);24.0
Age (years);20.0;Weight (kg);70;Maximum Heart Rate (bpm);200.0
Age (years);25.0;Weight (kg);75;Maximum Heart Rate (bpm);195.0
Age (years);25.0;Weight (kg);80;Maximum Heart Rate (bpm);195.0
Age (years);30.0;Weight (kg);85;Maximum Heart Rate (bpm);190.0
Age (years);30.0;Weight (kg);90;Maximum Heart Rate (bpm);190.0
Age (years);35.0;Weight (kg);95;Maximum Heart Rate (bpm);185.0
Age (years);35.0;Weight (kg);100;Maximum Heart Rate (bpm);185.0
Age (years);40.0;Weight (kg);105;Maximum Heart Rate (bpm);180.0
Age (years);40.0;Weight (kg);110;Maximum Heart Rate (bpm);180.0
Age (years);45.0;Weight (kg);115;Maximum Heart Rate (bpm);175.0
Age (years);45.0;Weight (kg);120;Maximum Heart Rate (bpm);175.0
Age (years);50.0;Weight (kg);125;Maximum Heart Rate (bpm);170.0
Age (years);50.0;Weight (kg);130;Maximum Heart Rate (bpm);170.0
Age (years);55.0;Weight (kg);135;Maximum Heart Rate (bpm);165.0
Age (years);55.0;Weight (kg);140;Maximum Heart Rate (bpm);165.0
Age (years);60.0;Weight (kg);145;Maximum Heart Rate (bpm);160.0
Age (years);60.0;Weight (kg);150;Maximum Heart Rate (bpm);160.0
Age (years);65.0;Weight (kg);155;Maximum Heart Rate (bpm);155.0
Age (years);65.0;Weight (kg);160;Maximum Heart Rate (bpm);155.0
Age (years);70.0;Weight (kg);165;Maximum Heart Rate (bpm);150.0
Time Studied (hours);3.0;Distractions (number);2;Exam Score (%);80.0
Time Studied (hours);4.0;Distractions (number);3;Exam Score (%);85.0
Time Studied (hours);4.0;Distractions (number);1;Exam Score (%);85.0
Time Studied (hours);5.0;Distractions (number);2;Exam Score (%);90.0
Time Studied (hours);5.0;Distractions (number);0;Exam Score (%);90.0
Time Studied (hours);6.0;Distractions (number);1;Exam Score (%);95.0
Time Studied (hours);6.0;Distractions (number);2;Exam Score (%);95.0
Time Studied (hours);7.0;Distractions (number);3;Exam Score (%);90.0
Time Studied (hours);7.0;Distractions (number);1;Exam Score (%);95.0
Time Studied (hours);8.0;Distractions (number);2;Exam Score (%);93.0
Time Studied (hours);8.0;Distractions (number);3;Exam Score (%);93.0
Time Studied (hours);9.0;Distractions (number);4;Exam Score (%);91.0
Time Studied (hours);9.0;Distractions (number);2;Exam Score (%);91.0
Time Studied (hours);10.0;Distractions (number);3;Exam Score (%);89.0
Time Studied (hours);10.0;Distractions (number);1;Exam Score (%);89.0
Time Studied (hours);11.0;Distractions (number);2;Exam Score (%);87.0
Time Studied (hours);11.0;Distractions (number);3;Exam Score (%);87.0
Time Studied (hours);12.0;Distractions (number);4;Exam Score (%);85.0
Time Studied (hours);12.0;Distractions (number);2;Exam Score (%);85.0
Time Studied (hours);13.0;Distractions (number);3;Exam Score (%);83.0
Price ($);10.0;Weight (oz);8;Customer Rating (1-10);8.0
Price ($);12.0;Weight (oz);10;Customer Rating (1-10);7.0
Price ($);15.0;Weight (oz);12;Customer Rating (1-10);6.0
Price ($);13.0;Weight (oz);14;Customer Rating (1-10);7.0
Price ($);20.0;Weight (oz);10;Customer Rating (1-10);5.0
Price ($);18.0;Weight (oz);12;Customer Rating (1-10);6.0
Price ($);12.0;Weight (oz);8;Customer Rating (1-10);7.0
Price ($);10.0;Weight (oz);10;Customer Rating (1-10);8.0
Price ($);18.0;Weight (oz);12;Customer Rating (1-10);6.0
Price ($);20.0;Weight (oz);14;Customer Rating (1-10);5.0
Price ($);13.0;Weight (oz);10;Customer Rating (1-10);7.0
Price ($);15.0;Weight (oz);12;Customer Rating (1-10);6.0
Price ($);10.0;Weight (oz);12;Customer Rating (1-10);8.0
Price ($);12.0;Weight (oz);14;Customer Rating (1-10);7.0
Price ($);15.0;Weight (oz);14;Customer Rating (1-10);6.0
Price ($);13.0;Weight (oz);16;Customer Rating (1-10);7.0
Price ($);20.0;Weight (oz);16;Customer Rating (1-10);5.0
Price ($);18.0;Weight (oz);18;Customer Rating (1-10);6.0
Price ($);12.0;Weight (oz);14;Customer Rating (1-10);7.0
Price ($);10.0;Weight (oz);16;Customer Rating (1-10);8.0
Hours of Sleep;8.0;Screen Time (hours);2;Mood Score (1-10);9.0
Hours of Sleep;7.0;Screen Time (hours);3;Mood Score (1-10);8.0
Hours of Sleep;7.0;Screen Time (hours);1;Mood Score (1-10);8.0
Hours of Sleep;6.0;Screen Time (hours);2;Mood Score (1-10);7.0
Hours of Sleep;6.0;Screen Time (hours);3;Mood Score (1-10);7.0
Hours of Sleep;5.0;Screen Time (hours);4;Mood Score (1-10);6.0
Hours of Sleep;9.0;Screen Time (hours);1;Mood Score (1-10);10.0
Hours of Sleep;8.0;Screen Time (hours);2;Mood Score (1-10);9.0
Hours of Sleep;5.0;Screen Time (hours);4;Mood Score (1-10);6.0
Hours of Sleep;4.0;Screen Time (hours);5;Mood Score (1-10);5.0
Hours of Sleep;10.0;Screen Time (hours);0;Mood Score (1-10);10.0
Hours of Sleep;9.0;Screen Time (hours);1;Mood Score (1-10);9.0
Hours of Sleep;8.0;Screen Time (hours);3;Mood Score (1-10);8.0
Hours of Sleep;7.0;Screen Time (hours);4;Mood Score (1-10);7.0
Hours of Sleep;7.0;Screen Time (hours);2;Mood Score (1-10);8.0
Hours of Sleep;6.0;Screen Time (hours);3;Mood Score (1-10);7.0
Hours of Sleep;6.0;Screen Time (hours);1;Mood Score (1-10);7.0
