Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Bicycle weight (kg),10.0,Wheel size (inches),30,Speed (km/h),26.0,20,52
Bicycle weight (kg),14.0,Wheel size (inches),25,Speed (km/h),22.0,20,53
Bicycle weight (kg),16.0,Wheel size (inches),26,Speed (km/h),21.0,20,54
Bicycle weight (kg),10.0,Wheel size (inches),27,Speed (km/h),25.0,20,55
Bicycle weight (kg),12.0,Wheel size (inches),28,Speed (km/h),24.0,20,56
Bicycle weight (kg),11.0,Wheel size (inches),26,Speed (km/h),24.0,20,57
Bicycle weight (kg),13.0,Wheel size (inches),27,Speed (km/h),23.0,20,58
Bicycle weight (kg),9.0,Wheel size (inches),28,Speed (km/h),26.0,20,59
Bicycle weight (kg),11.0,Wheel size (inches),29,Speed (km/h),25.0,20,60
Age,20.0,Height,170.0,Endurance,80.0,75,1
Age,25.0,Height,175.0,Endurance,85.0,75,2
Age,30.0,Height,180.0,Endurance,75.0,75,3
Age,35.0,Height,185.0,Endurance,80.0,75,4
Age,40.0,Height,160.0,Endurance,70.0,75,5
Age,45.0,Height,165.0,Endurance,75.0,75,6
Age,25.0,Height,175.0,Endurance,85.0,75,7
Age,30.0,Height,180.0,Endurance,90.0,75,8
Age,50.0,Height,150.0,Endurance,65.0,75,9
Age,55.0,Height,155.0,Endurance,70.0,75,10
Age,35.0,Height,185.0,Endurance,80.0,75,11
Age,40.0,Height,190.0,Endurance,85.0,75,12
Age,60.0,Height,140.0,Endurance,60.0,75,13
Age,65.0,Height,145.0,Endurance,65.0,75,14
Age,45.0,Height,195.0,Endurance,75.0,75,15
Age,50.0,Height,200.0,Endurance,80.0,75,16
Age,70.0,Height,130.0,Endurance,55.0,75,17
Age,75.0,Height,135.0,Endurance,60.0,75,18
Age,55.0,Height,205.0,Endurance,70.0,75,19
Age,60.0,Height,210.0,Endurance,75.0,75,20
Price,50000.0,Size,150.0,Comfort,70.0,43,41
Price,45000.0,Size,140.0,Comfort,65.0,43,42
Price,60000.0,Size,160.0,Comfort,75.0,43,43
Price,55000.0,Size,150.0,Comfort,70.0,43,44
Price,40000.0,Size,140.0,Comfort,65.0,43,45
Price,35000.0,Size,130.0,Comfort,60.0,43,46
Price,70000.0,Size,170.0,Comfort,80.0,43,47
Price,65000.0,Size,160.0,Comfort,75.0,43,48
Price,30000.0,Size,130.0,Comfort,60.0,43,49
Price,25000.0,Size,120.0,Comfort,55.0,43,50
Price,80000.0,Size,180.0,Comfort,85.0,43,51
Price,75000.0,Size,170.0,Comfort,80.0,43,52
Price,20000.0,Size,120.0,Comfort,55.0,43,53
Price,15000.0,Size,110.0,Comfort,50.0,43,54
Price,90000.0,Size,190.0,Comfort,90.0,43,55
Price,85000.0,Size,180.0,Comfort,85.0,43,56
Price,10000.0,Size,110.0,Comfort,50.0,43,57
Price,5000.0,Size,100.0,Comfort,45.0,43,58
Price,100000.0,Size,200.0,Comfort,95.0,43,59
Price,95000.0,Size,190.0,Comfort,90.0,43,60
Battery capacity,4000.0,Screen size,6.5,Battery life,12.0,39,61
Battery capacity,3500.0,Screen size,6.0,Battery life,11.0,39,62
Battery capacity,5000.0,Screen size,7.0,Battery life,14.0,39,63
Battery capacity,4500.0,Screen size,6.5,Battery life,13.0,39,64
Battery capacity,3000.0,Screen size,5.5,Battery life,10.0,39,65
Battery capacity,2500.0,Screen size,5.0,Battery life,9.0,39,66
Battery capacity,6000.0,Screen size,8.0,Battery life,16.0,39,67
Battery capacity,5500.0,Screen size,7.5,Battery life,15.0,39,68
Battery capacity,2000.0,Screen size,4.5,Battery life,8.0,39,69
Battery capacity,1500.0,Screen size,4.0,Battery life,7.0,39,70
Battery capacity,7000.0,Screen size,9.0,Battery life,18.0,39,71
Battery capacity,6500.0,Screen size,8.5,Battery life,17.0,39,72
Battery capacity,1000.0,Screen size,3.5,Battery life,6.0,39,73
Battery capacity,500.0,Screen size,3.0,Battery life,5.0,39,74
Battery capacity,8000.0,Screen size,10.0,Battery life,20.0,39,75
Battery capacity,7500.0,Screen size,9.5,Battery life,19.0,39,76
Battery capacity,9000.0,Screen size,11.0,Battery life,22.0,39,77
Battery capacity,8500.0,Screen size,10.5,Battery life,21.0,39,78
Battery capacity,10000.0,Screen size,12.0,Battery life,24.0,39,79
Battery capacity,9500.0,Screen size,11.5,Battery life,23.0,39,80
Cooking time,30.0,Ingredients,5.0,Deliciousness,7.0,42,21
Cooking time,25.0,Ingredients,6.0,Deliciousness,8.0,42,22
Cooking time,40.0,Ingredients,4.0,Deliciousness,6.0,42,23
Cooking time,35.0,Ingredients,5.0,Deliciousness,7.0,42,24
Cooking time,20.0,Ingredients,7.0,Deliciousness,8.0,42,25
Cooking time,15.0,Ingredients,8.0,Deliciousness,9.0,42,26
Cooking time,50.0,Ingredients,3.0,Deliciousness,5.0,42,27
Cooking time,45.0,Ingredients,4.0,Deliciousness,6.0,42,28
Cooking time,10.0,Ingredients,9.0,Deliciousness,9.0,42,29
Cooking time,5.0,Ingredients,10.0,Deliciousness,10.0,42,30
Cooking time,60.0,Ingredients,2.0,Deliciousness,4.0,42,31
Cooking time,55.0,Ingredients,3.0,Deliciousness,5.0,42,32
Cooking time,5.0,Ingredients,11.0,Deliciousness,10.0,42,33
Cooking time,0.0,Ingredients,12.0,Deliciousness,11.0,42,34
Cooking time,70.0,Ingredients,1.0,Deliciousness,3.0,42,35
Cooking time,65.0,Ingredients,2.0,Deliciousness,4.0,42,36
Cooking time,80.0,Ingredients,0.0,Deliciousness,2.0,42,37
Cooking time,75.0,Ingredients,1.0,Deliciousness,3.0,42,38
Cooking time,90.0,Ingredients,-1.0,Deliciousness,1.0,42,39
Cooking time,85.0,Ingredients,0.0,Deliciousness,2.0,42,40
Number of rooms,3.0,Area,80.0,Comfort,70.0,43,61
Number of rooms,2.0,Area,70.0,Comfort,65.0,43,62
Number of rooms,4.0,Area,90.0,Comfort,75.0,43,63
Number of rooms,3.0,Area,80.0,Comfort,70.0,43,64
Number of rooms,2.0,Area,70.0,Comfort,65.0,43,65
Number of rooms,1.0,Area,60.0,Comfort,60.0,43,66
Number of rooms,5.0,Area,100.0,Comfort,80.0,43,67
Number of rooms,4.0,Area,90.0,Comfort,75.0,43,68
Number of rooms,1.0,Area,60.0,Comfort,60.0,43,69
Number of rooms,0.0,Area,50.0,Comfort,55.0,43,70
Number of rooms,6.0,Area,110.0,Comfort,85.0,43,71
Number of rooms,5.0,Area,100.0,Comfort,80.0,43,72
Number of rooms,0.0,Area,50.0,Comfort,55.0,43,73
Number of rooms,-1.0,Area,40.0,Comfort,50.0,43,74
Number of rooms,7.0,Area,120.0,Comfort,90.0,43,75
Number of rooms,6.0,Area,110.0,Comfort,85.0,43,76
Number of rooms,-1.0,Area,40.0,Comfort,50.0,43,77
Number of rooms,-2.0,Area,30.0,Comfort,45.0,43,78
Number of rooms,8.0,Area,130.0,Comfort,95.0,43,79
Number of rooms,7.0,Area,120.0,Comfort,90.0,43,80
Shoe price (in USD),100.0,Comfort rating (1-10),8.0,Shoe Demand,50.0,76,1
Shoe price (in USD),120.0,Comfort rating (1-10),9.0,Shoe Demand,40.0,76,2
Shoe price (in USD),90.0,Comfort rating (1-10),7.0,Shoe Demand,60.0,76,3
Shoe price (in USD),100.0,Comfort rating (1-10),8.0,Shoe Demand,50.0,76,4
Shoe price (in USD),110.0,Comfort rating (1-10),9.0,Shoe Demand,40.0,76,5
Shoe price (in USD),130.0,Comfort rating (1-10),10.0,Shoe Demand,30.0,76,6
Shoe price (in USD),80.0,Comfort rating (1-10),6.0,Shoe Demand,70.0,76,7
Shoe price (in USD),90.0,Comfort rating (1-10),7.0,Shoe Demand,60.0,76,8
Shoe price (in USD),120.0,Comfort rating (1-10),10.0,Shoe Demand,30.0,76,9
Shoe price (in USD),140.0,Comfort rating (1-10),9.0,Shoe Demand,25.0,76,10
Shoe price (in USD),100.0,Comfort rating (1-10),8.0,Shoe Demand,50.0,76,11
Shoe price (in USD),110.0,Comfort rating (1-10),9.0,Shoe Demand,40.0,76,12
Shoe price (in USD),90.0,Comfort rating (1-10),7.0,Shoe Demand,60.0,76,13
Shoe price (in USD),100.0,Comfort rating (1-10),8.0,Shoe Demand,50.0,76,14
Shoe price (in USD),130.0,Comfort rating (1-10),10.0,Shoe Demand,25.0,76,15
Shoe price (in USD),120.0,Comfort rating (1-10),9.0,Shoe Demand,30.0,76,16
Shoe price (in USD),80.0,Comfort rating (1-10),6.0,Shoe Demand,70.0,76,17
Shoe price (in USD),90.0,Comfort rating (1-10),7.0,Shoe Demand,60.0,76,18
Shoe price (in USD),110.0,Comfort rating (1-10),9.0,Shoe Demand,40.0,76,19
Shoe price (in USD),100.0,Comfort rating (1-10),8.0,Shoe Demand,50.0,76,20
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,21
Pizza price (in USD),12.0,Number of toppings,4.0,Shoe Demand,6.0,76,22
Pizza price (in USD),12.0,Number of toppings,5.0,Shoe Demand,5.0,76,23
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,24
Pizza price (in USD),14.0,Number of toppings,6.0,Shoe Demand,4.0,76,25
Pizza price (in USD),12.0,Number of toppings,5.0,Shoe Demand,5.0,76,26
Pizza price (in USD),16.0,Number of toppings,7.0,Shoe Demand,3.0,76,27
Pizza price (in USD),14.0,Number of toppings,6.0,Shoe Demand,4.0,76,28
Pizza price (in USD),8.0,Number of toppings,2.0,Shoe Demand,8.0,76,29
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,30
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,31
Pizza price (in USD),12.0,Number of toppings,4.0,Shoe Demand,6.0,76,32
Pizza price (in USD),12.0,Number of toppings,5.0,Shoe Demand,5.0,76,33
Pizza price (in USD),14.0,Number of toppings,6.0,Shoe Demand,4.0,76,34
Pizza price (in USD),14.0,Number of toppings,6.0,Shoe Demand,4.0,76,35
Pizza price (in USD),16.0,Number of toppings,7.0,Shoe Demand,3.0,76,36
Pizza price (in USD),8.0,Number of toppings,2.0,Shoe Demand,8.0,76,37
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,38
Pizza price (in USD),10.0,Number of toppings,3.0,Shoe Demand,7.0,76,39
Pizza price (in USD),12.0,Number of toppings,4.0,Shoe Demand,6.0,76,40
Height (cm),170.0,Weight (kg),60,BMI,20.76,15,61
Height (cm),180.0,Weight (kg),75,BMI,23.15,15,62
Height (cm),160.0,Weight (kg),55,BMI,21.48,15,63
Height (cm),175.0,Weight (kg),65,BMI,21.22,15,64
Height (cm),180.0,Weight (kg),80,BMI,24.7,15,65
Height (cm),190.0,Weight (kg),90,BMI,24.93,15,66
Height (cm),175.0,Weight (kg),70,BMI,22.86,15,67
Height (cm),170.0,Weight (kg),75,BMI,25.71,15,68
Height (cm),165.0,Weight (kg),60,BMI,22.02,15,69
Height (cm),160.0,Weight (kg),65,BMI,25.78,15,70
Height (cm),185.0,Weight (kg),90,BMI,26.49,15,71
Height (cm),195.0,Weight (kg),100,BMI,26.32,15,72
Height (cm),170.0,Weight (kg),65,BMI,22.49,15,73
Height (cm),175.0,Weight (kg),70,BMI,22.86,15,74
Height (cm),160.0,Weight (kg),50,BMI,19.53,15,75
Height (cm),165.0,Weight (kg),55,BMI,20.2,15,76
Height (cm),180.0,Weight (kg),75,BMI,23.15,15,77
Height (cm),190.0,Weight (kg),80,BMI,22.81,15,78
Height (cm),175.0,Weight (kg),75,BMI,24.93,15,79
Height (cm),180.0,Weight (kg),85,BMI,26.23,15,80
Age (years),5.0,Mileage (km),20000,Car Value,30000.0,77,1
Age (years),3.0,Mileage (km),15000,Car Value,40000.0,77,2
Age (years),7.0,Mileage (km),30000,Car Value,25000.0,77,3
Age (years),5.0,Mileage (km),25000,Car Value,30000.0,77,4
Age (years),10.0,Mileage (km),50000,Car Value,20000.0,77,5
Age (years),8.0,Mileage (km),45000,Car Value,25000.0,77,6
Age (years),3.0,Mileage (km),10000,Car Value,45000.0,77,7
Age (years),2.0,Mileage (km),5000,Car Value,50000.0,77,8
Age (years),6.0,Mileage (km),25000,Car Value,32000.0,77,9
Age (years),4.0,Mileage (km),20000,Car Value,38000.0,77,10
Age (years),8.0,Mileage (km),40000,Car Value,27000.0,77,11
Age (years),10.0,Mileage (km),50000,Car Value,23000.0,77,12
Age (years),4.0,Mileage (km),15000,Car Value,42000.0,77,13
Age (years),3.0,Mileage (km),10000,Car Value,47000.0,77,14
Age (years),9.0,Mileage (km),45000,Car Value,24000.0,77,15
Age (years),7.0,Mileage (km),35000,Car Value,30000.0,77,16
Age (years),2.0,Mileage (km),5000,Car Value,55000.0,77,17
Age (years),1.0,Mileage (km),2000,Car Value,60000.0,77,18
Age (years),5.0,Mileage (km),20000,Car Value,35000.0,77,19
Age (years),6.0,Mileage (km),25000,Car Value,33000.0,77,20
Study Time (hours),5.0,Difficulty Level (1-10),3,Exam Grade,85.0,78,1
Study Time (hours),4.0,Difficulty Level (1-10),5,Exam Grade,80.0,78,2
Study Time (hours),6.0,Difficulty Level (1-10),2,Exam Grade,90.0,78,3
Study Time (hours),5.0,Difficulty Level (1-10),4,Exam Grade,85.0,78,4
Study Time (hours),7.0,Difficulty Level (1-10),1,Exam Grade,95.0,78,5
Study Time (hours),6.0,Difficulty Level (1-10),3,Exam Grade,90.0,78,6
Study Time (hours),4.0,Difficulty Level (1-10),4,Exam Grade,75.0,78,7
Study Time (hours),5.0,Difficulty Level (1-10),3,Exam Grade,80.0,78,8
Study Time (hours),3.0,Difficulty Level (1-10),5,Exam Grade,70.0,78,9
Study Time (hours),4.0,Difficulty Level (1-10),2,Exam Grade,80.0,78,10
Study Time (hours),5.0,Difficulty Level (1-10),6,Exam Grade,75.0,78,11
Study Time (hours),6.0,Difficulty Level (1-10),5,Exam Grade,80.0,78,12
Study Time (hours),7.0,Difficulty Level (1-10),3,Exam Grade,90.0,78,13
Study Time (hours),6.0,Difficulty Level (1-10),4,Exam Grade,85.0,78,14
Study Time (hours),8.0,Difficulty Level (1-10),2,Exam Grade,95.0,78,15
Study Time (hours),7.0,Difficulty Level (1-10),3,Exam Grade,90.0,78,16
Study Time (hours),4.0,Difficulty Level (1-10),5,Exam Grade,75.0,78,17
Study Time (hours),3.0,Difficulty Level (1-10),6,Exam Grade,70.0,78,18
Study Time (hours),6.0,Difficulty Level (1-10),4,Exam Grade,85.0,78,19
Study Time (hours),5.0,Difficulty Level (1-10),5,Exam Grade,80.0,78,20
Study Time,10.0,Class Size,30.0,Exam Score,85.0,12,101
Study Time,15.0,Class Size,25.0,Exam Score,88.0,12,102
Study Time,15.0,Class Size,25.0,Exam Score,88.0,12,103
Study Time,20.0,Class Size,20.0,Exam Score,90.0,12,104
Study Time,20.0,Class Size,20.0,Exam Score,90.0,12,105
Study Time,25.0,Class Size,15.0,Exam Score,92.0,12,106
Study Time,25.0,Class Size,15.0,Exam Score,92.0,12,107
Study Time,30.0,Class Size,10.0,Exam Score,94.0,12,108
Study Time,30.0,Class Size,10.0,Exam Score,94.0,12,109
Study Time,35.0,Class Size,5.0,Exam Score,96.0,12,110
Study Time,35.0,Class Size,5.0,Exam Score,96.0,12,111
Study Time,40.0,Class Size,3.0,Exam Score,97.0,12,112
Study Time,40.0,Class Size,3.0,Exam Score,97.0,12,113
Study Time,45.0,Class Size,2.0,Exam Score,98.0,12,114
Study Time,45.0,Class Size,2.0,Exam Score,98.0,12,115
Study Time,50.0,Class Size,1.0,Exam Score,99.0,12,116
Study Time,50.0,Class Size,1.0,Exam Score,99.0,12,117
Study Time,55.0,Class Size,0.5,Exam Score,100.0,12,118
Study Time,55.0,Class Size,0.5,Exam Score,100.0,12,119
Study Time,60.0,Class Size,0.25,Exam Score,100.5,12,120
Book Length,300.0,Author Fame,8.0,Reading Enjoyment,7.0,79,1
Book Length,400.0,Author Fame,7.0,Reading Enjoyment,8.0,79,2
Book Length,400.0,Author Fame,7.0,Reading Enjoyment,8.0,79,3
Book Length,500.0,Author Fame,6.0,Reading Enjoyment,9.0,79,4
Book Length,500.0,Author Fame,6.0,Reading Enjoyment,9.0,79,5
Book Length,600.0,Author Fame,5.0,Reading Enjoyment,10.0,79,6
Book Length,600.0,Author Fame,5.0,Reading Enjoyment,10.0,79,7
Book Length,700.0,Author Fame,4.0,Reading Enjoyment,11.0,79,8
Book Length,700.0,Author Fame,4.0,Reading Enjoyment,11.0,79,9
Book Length,800.0,Author Fame,3.0,Reading Enjoyment,12.0,79,10
Book Length,800.0,Author Fame,3.0,Reading Enjoyment,12.0,79,11
Book Length,900.0,Author Fame,2.0,Reading Enjoyment,13.0,79,12
Book Length,900.0,Author Fame,2.0,Reading Enjoyment,13.0,79,13
Book Length,1000.0,Author Fame,1.0,Reading Enjoyment,14.0,79,14
Book Length,1000.0,Author Fame,1.0,Reading Enjoyment,14.0,79,15
Book Length,1100.0,Author Fame,0.5,Reading Enjoyment,15.0,79,16
Book Length,1100.0,Author Fame,0.5,Reading Enjoyment,15.0,79,17
Book Length,1200.0,Author Fame,0.25,Reading Enjoyment,16.0,79,18
Book Length,1200.0,Author Fame,0.25,Reading Enjoyment,16.0,79,19
Book Length,1300.0,Author Fame,0.1,Reading Enjoyment,17.0,79,20
Room Size,20.0,Lighting,5.0,Comfort Level,8.0,17,41
Room Size,25.0,Lighting,4.0,Comfort Level,7.0,17,42
Room Size,25.0,Lighting,4.0,Comfort Level,7.0,17,43
Room Size,30.0,Lighting,3.0,Comfort Level,6.5,17,44
Room Size,30.0,Lighting,3.0,Comfort Level,6.5,17,45
Room Size,35.0,Lighting,2.0,Comfort Level,6.0,17,46
Room Size,35.0,Lighting,2.0,Comfort Level,6.0,17,47
Room Size,40.0,Lighting,1.5,Comfort Level,5.5,17,48
Room Size,40.0,Lighting,1.5,Comfort Level,5.5,17,49
Room Size,45.0,Lighting,1.0,Comfort Level,5.0,17,50
Room Size,45.0,Lighting,1.0,Comfort Level,5.0,17,51
Room Size,50.0,Lighting,0.8,Comfort Level,4.5,17,52
Room Size,50.0,Lighting,0.8,Comfort Level,4.5,17,53
Room Size,55.0,Lighting,0.5,Comfort Level,4.0,17,54
Room Size,55.0,Lighting,0.5,Comfort Level,4.0,17,55
Room Size,60.0,Lighting,0.3,Comfort Level,3.5,17,56
Room Size,60.0,Lighting,0.3,Comfort Level,3.5,17,57
Room Size,65.0,Lighting,0.2,Comfort Level,3.0,17,58
Room Size,65.0,Lighting,0.2,Comfort Level,3.0,17,59
Room Size,70.0,Lighting,0.1,Comfort Level,2.5,17,60
Age,30.0,Experience,5.0,Job Success,7.0,80,1
Age,35.0,Experience,4.0,Job Success,6.5,80,2
Age,35.0,Experience,4.0,Job Success,6.5,80,3
Age,40.0,Experience,3.0,Job Success,6.0,80,4
Age,40.0,Experience,3.0,Job Success,6.0,80,5
Age,45.0,Experience,2.0,Job Success,5.5,80,6
Age,45.0,Experience,2.0,Job Success,5.5,80,7
Age,50.0,Experience,1.0,Job Success,5.0,80,8
Age,50.0,Experience,1.0,Job Success,5.0,80,9
Age,55.0,Experience,0.5,Job Success,4.5,80,10
Age,55.0,Experience,0.5,Job Success,4.5,80,11
Age,60.0,Experience,0.3,Job Success,4.0,80,12
Age,60.0,Experience,0.3,Job Success,4.0,80,13
Age,65.0,Experience,0.2,Job Success,3.5,80,14
Age,65.0,Experience,0.2,Job Success,3.5,80,15
Age,70.0,Experience,0.1,Job Success,3.0,80,16
Age,70.0,Experience,0.1,Job Success,3.0,80,17
Age,75.0,Experience,0.05,Job Success,2.5,80,18
Age,75.0,Experience,0.05,Job Success,2.5,80,19
Age,80.0,Experience,0.02,Job Success,2.0,80,20
Phone age,1.0,Battery capacity,3000,Battery life,24.0,39,81
Phone age,3.0,Battery capacity,3500,Battery life,18.0,39,82
Phone age,2.0,Battery capacity,3200,Battery life,22.0,39,83
Phone age,4.0,Battery capacity,4000,Battery life,16.0,39,84
Phone age,3.0,Battery capacity,3400,Battery life,20.0,39,85
Phone age,5.0,Battery capacity,4200,Battery life,15.0,39,86
Phone age,4.0,Battery capacity,3600,Battery life,18.0,39,87
Phone age,6.0,Battery capacity,4400,Battery life,14.0,39,88
Phone age,5.0,Battery capacity,3800,Battery life,16.0,39,89
Phone age,7.0,Battery capacity,4600,Battery life,13.0,39,90
Phone age,6.0,Battery capacity,4000,Battery life,14.0,39,91
Phone age,8.0,Battery capacity,4800,Battery life,12.0,39,92
Phone age,7.0,Battery capacity,4200,Battery life,12.0,39,93
Phone age,9.0,Battery capacity,5000,Battery life,11.0,39,94
Phone age,8.0,Battery capacity,4400,Battery life,10.0,39,95
Phone age,10.0,Battery capacity,5200,Battery life,10.0,39,96
Phone age,9.0,Battery capacity,4600,Battery life,8.0,39,97
Phone age,11.0,Battery capacity,5400,Battery life,9.0,39,98
Phone age,10.0,Battery capacity,4800,Battery life,6.0,39,99
Phone age,12.0,Battery capacity,5600,Battery life,8.0,39,100
House age,10.0,Number of rooms,3,Market value,300000.0,41,41
House age,20.0,Number of rooms,4,Market value,250000.0,41,42
House age,5.0,Number of rooms,2,Market value,250000.0,41,43
House age,15.0,Number of rooms,3,Market value,200000.0,41,44
House age,8.0,Number of rooms,3,Market value,280000.0,41,45
House age,18.0,Number of rooms,4,Market value,240000.0,41,46
House age,12.0,Number of rooms,4,Market value,310000.0,41,47
House age,16.0,Number of rooms,3,Market value,260000.0,41,48
House age,7.0,Number of rooms,2,Market value,240000.0,41,49
House age,14.0,Number of rooms,3,Market value,210000.0,41,50
House age,9.0,Number of rooms,3,Market value,270000.0,41,51
House age,17.0,Number of rooms,4,Market value,230000.0,41,52
House age,11.0,Number of rooms,4,Market value,300000.0,41,53
House age,19.0,Number of rooms,3,Market value,250000.0,41,54
House age,6.0,Number of rooms,2,Market value,230000.0,41,55
House age,13.0,Number of rooms,3,Market value,200000.0,41,56
House age,13.0,Number of rooms,4,Market value,320000.0,41,57
House age,21.0,Number of rooms,5,Market value,260000.0,41,58
House age,14.0,Number of rooms,5,Market value,330000.0,41,59
House age,22.0,Number of rooms,4,Market value,270000.0,41,60
Book age,1.0,Page count,300,Popularity,90.0,50,41
Book age,3.0,Page count,400,Popularity,85.0,50,42
Book age,2.0,Page count,250,Popularity,88.0,50,43
Book age,4.0,Page count,350,Popularity,82.0,50,44
Book age,3.0,Page count,320,Popularity,86.0,50,45
Book age,5.0,Page count,420,Popularity,80.0,50,46
Book age,4.0,Page count,280,Popularity,84.0,50,47
Book age,6.0,Page count,380,Popularity,78.0,50,48
Book age,5.0,Page count,340,Popularity,83.0,50,49
Book age,7.0,Page count,440,Popularity,75.0,50,50
Book age,6.0,Page count,300,Popularity,82.0,50,51
Book age,8.0,Page count,400,Popularity,74.0,50,52
Book age,7.0,Page count,360,Popularity,80.0,50,53
Book age,9.0,Page count,460,Popularity,72.0,50,54
Book age,8.0,Page count,290,Popularity,79.0,50,55
Book age,10.0,Page count,390,Popularity,71.0,50,56
Book age,9.0,Page count,380,Popularity,78.0,50,57
Book age,11.0,Page count,480,Popularity,70.0,50,58
