,participant,trial,task_id,feature1_name,feature2_name,target_name,feature1_value_F,feature2_value_F,feature1_value_J,feature2_value_J,target_value_F,target_value_J,answer
5931,59,31,3165,Housingsupply,populationgrowth,homecosts,0.73,0.05,0.28,0.41,0.81,0.51,F
5932,59,32,2927,Employeeproductivity,workplaceculture,companygrowth,0.73,0.62,0.63,0.55,0.81,0.67,F
5933,59,33,1058,Fatcontent,sugarcontent,caloriecount,0.85,0.73,0.44,0.51,312.0,163.0,F
5934,59,34,113,Studytime,examdifficulty,testscore,2.7,3.8,3.1,1.6,75.0,64.0,J
5935,59,35,3320,Votingpercentage,campaignspending,electionresult,0.51,0.29,0.54,0.91,0.37,0.81,J
5936,59,36,1866,Foodintake,Exercise,Bodyweight,1750.0,80.0,2500.0,170.0,155.0,190.0,F
5937,59,37,34,Socialparticipation,communitybelonging,civicengagement,0.54,0.32,0.11,0.22,0.36,0.08,F
5938,59,38,475,DoctorSkill,MedicalResources,SurvivalRate,0.05,0.32,0.71,0.54,0.12,0.55,J
5939,59,39,57,Sensitivitytoreward,motivationlevel,goalachievement,0.23,0.81,0.33,0.57,0.62,0.43,J
5940,59,40,891,InterestLevel,ContentDifficulty,ExamScore,0.09,0.02,0.76,0.68,16.8,83.2,J
5941,59,41,1227,Studytime,learningtechniques,academicachievement,4.0,7.0,4.0,2.0,63.0,53.0,F
5942,59,42,395,Studenteffort,teachingquality,learningoutcomes,0.12,0.94,0.63,0.54,0.61,0.61,F
5943,59,43,291,Studentpreparedness,questionrelevance,examperformance,0.24,0.12,0.54,0.37,0.26,0.57,J
5944,59,44,502,TreatmentAdherence,SideEffects,RecoveryRate,0.81,0.72,0.51,0.43,0.78,0.55,F
5945,59,45,65,Nurturance,caregivingaptitude,parentingquality,0.25,0.19,0.52,0.83,0.22,0.68,J
5946,59,46,1122,Studyeffectiveness,testdifficulty,examresult,0.73,0.62,0.91,0.29,76.0,85.0,F
5947,59,47,1944,Staffcooperation,Managerapproach,Companyculture,0.41,0.66,0.81,0.34,0.56,0.54,F
5948,59,48,255,Traveldistance,traveltime,tripcost,38.0,29.0,42.0,34.0,79.0,86.0,J
5949,59,49,143,Inequality,socialtensions,politicalstability,0.35,0.47,0.77,0.59,0.48,0.84,F
5950,59,50,88,Cognitiveflexibility,creativethinking,innovationpotential,0.58,0.52,0.73,0.48,0.63,0.52,J
5951,59,51,2778,Fatcontent,calories,heartdiseaserisk,16.0,480.0,14.0,460.0,0.11,0.08,F
5952,59,52,146,Healthcareaccess,lifestylediseases,lifeexpectancy,0.52,0.51,0.34,0.39,73.0,69.0,F
5953,59,53,3014,Commutedistance,trafficlevel,traveltime,9.8,7.5,3.6,8.2,23.6,18.3,J
5954,59,54,13,Negativeaffect,copingabilities,anxietylevel,0.43,0.21,0.21,0.87,0.46,0.36,F
5955,59,55,518,StudySkills,PracticeTests,ExamReadinessScore,10.0,7.0,14.0,51.0,13.0,38.0,J
5956,59,56,172,Healthcareaccess,preventativecare,hospitaladmissions,0.44,0.79,0.66,0.72,0.57,0.61,J
5957,59,57,757,Riskfactors,treatment,lifeexpectancy,63.0,55.0,18.0,93.0,60.0,49.0,J
5958,59,58,504,PolicePresence,NeighborhoodIncome,CrimeRate,0.73,0.51,0.17,0.92,0.62,0.33,J
5959,59,59,279,Leadershipcompetence,teamcohesion,projectsuccess,0.45,0.32,0.38,0.29,0.51,0.42,F
5960,59,60,1082,Effort,talent,success,0.28,0.64,0.44,0.88,0.56,0.78,J
5961,59,61,3118,Populationsize,landarea,housingdemand,100.0,2.0,20000.0,135.0,80.0,12000.0,J
5962,59,62,53,Peerpopularity,socialskills,leadershipcapacity,0.85,0.34,0.07,0.91,0.68,0.36,J
5963,59,63,83,Tidiness,organizationskills,orderlinessrating,0.76,0.88,0.43,0.65,0.95,0.69,F
5964,59,64,304,Economicpolicy,financialregulation,marketstability,2.1,8.7,9.7,6.9,78.9,80.5,J
5965,59,65,54,Readingamount,vocabularysize,verbalintelligence,51.0,28.0,39.0,22.0,63.0,51.0,F
5966,59,66,1277,Employeetalent,organizationalculture,jobsatisfaction,0.28,0.64,0.52,0.73,0.42,0.68,J
5967,59,67,679,Stresslevel,copingmechanisms,wellbeing,0.96,0.87,0.73,0.85,0.71,0.62,J
5968,59,68,517,RehabilitationTime,DietQuality,InjuryRecoveryRate,7.9,4.3,6.4,5.5,0.76,0.77,J
5969,59,69,471,Fat,Sugar,RiskofDiabetes,27.0,16.0,37.0,9.0,34.0,21.0,F
5970,59,70,1833,Exerciseamount,fitnesslevel,healthoutcomes,85.0,47.0,90.0,39.0,59.0,57.0,F
5971,59,71,319,Productquality,brandtrust,customerloyalty,0.52,0.46,0.34,0.28,0.57,0.39,F
5972,59,72,1118,Squarefootage,amenities,apartmentrentalprice,1900.0,9.0,1300.0,4.0,4500.0,3200.0,F
5973,59,73,278,Commutedistance,flexibleschedule,work,3.4,6.2,3.2,8.1,34.1,32.5,J
5974,59,74,440,Ingredientratios,cookingmethod,foodtaste,0.19,0.53,0.47,0.38,3.22,7.21,J
5975,59,75,305,Drugefficacy,treatmentadherence,symptomimprovement,0.33,0.27,0.42,0.35,0.36,0.47,J
5976,59,76,434,Protein,fat,caloricenergy,31.0,12.0,28.0,25.0,534.0,567.0,F
5977,59,77,11,Jobprestige,educationlevel,lifesatisfaction,31.0,13.0,26.0,14.0,60.0,62.0,F
5978,59,78,313,Policetraining,communityrelations,publicsafety,0.15,0.63,0.26,0.43,0.37,0.33,J
5979,59,79,468,Practice,InnateTalent,MusicSkill,0.92,0.88,0.61,0.72,0.89,0.64,F
5980,59,80,345,Workplacesafety,emergencypreparedness,injuryprevention,0.15,0.82,0.83,0.79,0.29,0.72,J
5981,59,81,739,lifebalancepolicies,productivity,employeewellbeing,58.6,81.2,54.2,83.1,73.3,71.6,J
5982,59,82,100,Traveltime,traveldistance,transportationcost,24.0,32.0,6.0,46.0,178.0,243.0,F
5983,59,83,309,Urbangreening,pollutionreduction,livability,0.53,0.87,0.51,0.38,0.81,0.58,F
5984,59,84,433,Classattendance,studyhabits,academicachievement,0.86,0.93,0.85,0.92,0.81,0.79,F
5985,59,85,1050,Yearsexperience,educationlevel,salary,19.0,11.0,1.0,22.0,115000.0,30000.0,F
5986,59,86,270,Practicehours,instructorquality,musicskill,11.0,6.0,12.0,7.0,24.0,29.0,J
5987,59,87,391,Caloriedeficit,activitylevel,weightloss,193.0,543.0,104.0,402.0,39.0,28.0,F
5988,59,88,294,Clinicalexpertise,diagnostictechnology,patientoutcomes,9.8,7.2,8.7,5.5,8.9,9.6,F
5989,59,89,26,Leadership,socialinfluence,teamperformance,0.57,0.27,0.85,0.94,0.39,0.88,J
5990,59,90,730,Policeaccountability,communityrelations,crimereporting,0.29,0.76,0.55,0.63,0.67,0.65,J
5991,59,91,331,Skillbuilding,careerguidance,workforcereadiness,0.94,0.83,0.29,0.76,0.96,0.36,F
5992,59,92,3018,Pay,benefits,jobsatisfaction,28000.0,18000.0,21000.0,12500.0,79.0,64.0,F
5993,59,93,548,Hoursstudied,quizscores,examgrade,7.0,70.0,7.0,70.0,81.0,78.0,J
5994,59,94,322,Healthcareaccess,preventionfocus,communitywellbeing,0.14,0.84,0.94,0.61,0.43,0.83,J
5995,59,95,320,Parentinvolvement,studentengagement,graduationrates,0.65,0.47,0.92,0.54,0.49,0.61,J
5996,59,96,2775,Workerexperience,workereducation,productivity,11.0,19.0,6.0,16.0,62.0,44.0,F
5997,59,97,273,Dietquality,exerciseroutine,health&wellness,0.77,0.42,0.84,0.72,0.73,0.71,J
5998,59,98,544,HealthcareAccess,LifestyleFactors,LifeExpectancy,0.67,0.53,0.41,0.92,69.3,79.5,F
5999,59,99,274,Studydedication,academicsupport,studentgrowth,3.4,2.9,4.7,2.5,6.9,6.4,F
6000,60,0,466,SchoolFunding,ClassSize,TestResults,6300.0,18.0,7800.0,19.0,78.0,82.0,F
6001,60,1,309,Urbangreening,pollutionreduction,livability,0.22,0.43,0.84,0.38,0.39,0.75,J
6002,60,2,2930,Vitaminintake,nutrientabsorption,healthstatus,19.0,25.0,25.0,20.0,74.0,77.0,F
6003,60,3,3040,Noisepollution,greenspace,lifesatisfaction,53.0,82.0,42.0,79.0,68.0,68.0,J
6004,60,4,542,Nutrition,Exercise,PhysicalFitnessScore,37.0,51.0,44.0,61.0,84.0,88.0,J
6005,60,5,548,Hoursstudied,quizscores,examgrade,5.0,85.0,8.0,75.0,92.0,88.0,J
6006,60,6,55,Practicehours,tutorsupport,skilllevelattained,7.0,5.0,5.0,8.0,11.0,12.0,J
6007,60,7,3153,Employeeskills,trainingprograms,jobperformance,4.7,3.5,3.2,2.1,6.5,4.3,F
6008,60,8,500,EmployeeSkill,ManagementCompetence,Profitability,77.0,89.0,91.0,72.0,79.0,82.0,F
6009,60,9,1224,Commutelength,flexibleschedules,work,25.0,85.0,15.0,95.0,63.0,61.0,J
6010,60,10,1866,Foodintake,Exercise,Bodyweight,2400.0,160.0,1900.0,120.0,185.0,170.0,F
6011,60,11,69,Emotionalstability,distresstolerance,resiliencefactors,0.12,0.94,0.16,0.53,0.49,0.33,F
6012,60,12,3077,Employeehappiness,salary,productivity,0.85,63218.0,0.54,43829.0,0.91,0.69,F
6013,60,13,67,Attachmentsecurity,socialsupport,wellbeinglevel,0.32,0.91,0.61,0.43,0.54,0.58,F
6014,60,14,377,Practice,coaching,sportsperformance,0.02,0.01,0.58,0.22,0.03,0.38,J
6015,60,15,338,Informationquality,medialiteracy,informedpublic,0.93,0.81,0.63,0.87,0.95,0.82,F
6016,60,16,1908,Stepsperday,Dietquality,Healthscore,8000.0,69.0,9300.0,62.0,84.0,78.0,F
6017,60,17,143,Inequality,socialtensions,politicalstability,0.41,0.65,0.23,0.32,0.61,0.36,J
6018,60,18,34,Socialparticipation,communitybelonging,civicengagement,0.62,0.53,0.73,0.62,0.45,0.51,J
6019,60,19,1122,Studyeffectiveness,testdifficulty,examresult,0.87,0.44,0.79,0.33,86.0,81.0,J
6020,60,20,391,Caloriedeficit,activitylevel,weightloss,104.0,402.0,643.0,192.0,28.0,41.0,F
6021,60,21,1020,Genetics,healthcare,lifeexpectancy,0.62,0.84,0.31,0.67,78.92,74.23,F
6022,60,22,100,Traveltime,traveldistance,transportationcost,13.0,29.0,31.0,12.0,162.0,86.0,F
6023,60,23,1280,Genetics,lifestylefactors,lifeexpectancy,0.67,0.53,0.11,0.83,74.0,73.0,F
6024,60,24,350,Teacherexcellence,curriculuminnovation,studentfuturesunlocked,95.0,61.0,94.0,51.0,83.0,81.0,J
6025,60,25,1063,Birthrate,deathrate,populationgrowth,20.1,16.8,9.6,7.1,3.3,2.5,F
6026,60,26,3025,Inflation,unemployment,economicgrowth,4.5,5.2,3.4,5.1,3.5,3.8,F
6027,60,27,502,TreatmentAdherence,SideEffects,RecoveryRate,0.45,0.32,0.92,0.87,0.51,0.88,J
6028,60,28,39,Morningness,sleepconsistency,dailyproductivity,0.76,0.87,0.72,0.65,0.93,0.78,J
6029,60,29,681,Genetics,lifestylefactors,diseasepredisposition,0.16,0.71,0.62,0.48,0.43,0.58,J
6030,60,30,313,Policetraining,communityrelations,publicsafety,0.91,0.34,0.82,0.21,0.55,0.46,F
6031,60,31,1847,Drugdose,individualvariation,treatmentefficacy,0.39,0.53,0.43,0.88,0.49,0.71,J
6032,60,32,695,Groupcohesion,leadership,teamproductivity,0.82,0.65,0.54,0.12,0.78,0.41,J
6033,60,33,503,Exercise,DietQuality,WeightLoss,41.0,78.0,47.0,51.0,9.0,12.0,J
6034,60,34,33,Noveltyseeking,curiosity,creativitylevel,0.22,0.52,0.72,0.24,0.45,0.58,F
6035,60,35,244,Classattendance,studyduration,examscore,0.73,3.81,0.83,5.12,88.32,89.53,J
6036,60,36,807,Diet,exercise,fitnesslevel,48.0,52.0,22.0,29.0,73.0,37.0,F
6037,60,37,835,Effort,ability,successprobability,0.81,0.36,0.26,0.71,0.51,0.4,F
6038,60,38,1082,Effort,talent,success,0.58,0.77,0.15,0.93,0.74,0.71,F
6039,60,39,351,Partnershipbuilding,communityownership,projectsustainability,0.31,0.03,0.32,0.81,0.34,0.62,F
6040,60,40,1227,Studytime,learningtechniques,academicachievement,6.0,4.0,5.0,8.0,66.0,71.0,F
6041,60,41,480,GPA,InterviewPerformance,JobOfferOdds,2.6,0.5,3.3,0.4,0.35,0.48,J
6042,60,42,20,Curiosity,knowledgeseeking,wisdomscore,0.43,0.38,0.93,0.64,0.45,0.84,F
6043,60,43,497,FinancialMeans,NutritionAccess,HealthOutcomes,15.0,45.0,47.0,8.0,73.0,88.0,J
6044,60,44,475,DoctorSkill,MedicalResources,SurvivalRate,0.44,0.59,0.11,0.45,0.43,0.22,F
6045,60,45,739,lifebalancepolicies,productivity,employeewellbeing,51.2,39.1,73.9,71.8,47.5,74.4,F
6046,60,46,305,Drugefficacy,treatmentadherence,symptomimprovement,0.74,0.69,0.36,0.29,0.78,0.39,F
6047,60,47,359,Practicetime,inherentaptitude,skilllevel,29.0,42.0,41.0,38.0,39.0,56.0,F
6048,60,48,3165,Housingsupply,populationgrowth,homecosts,0.62,0.75,0.32,0.12,0.82,0.62,F
6049,60,49,2778,Fatcontent,calories,heartdiseaserisk,28.0,270.0,16.0,480.0,0.2,0.11,F
6050,60,50,494,AlcoholUse,ImpulseControl,LegalTroubleRisk,2.1,8.6,7.9,2.1,57.4,60.3,F
6051,60,51,322,Healthcareaccess,preventionfocus,communitywellbeing,0.14,0.84,0.67,0.24,0.43,0.55,F
6052,60,52,641,Diet,genetics,diseaserisk,0.4,0.9,0.55,0.71,0.8,0.67,F
6053,60,53,267,Inflationrate,unemploymentrate,economicgrowth,3.4,5.3,8.1,5.9,3.2,1.1,F
6054,60,54,1100,Accuracyofpolls,undecidedvoters,electionoutcomeprobabilities,0.65,0.09,0.66,0.08,0.76,0.77,F
6055,60,55,50,Patience,delayofgratification,goalperseverance,0.51,0.74,0.54,0.79,0.56,0.63,J
6056,60,56,918,HouseSize,Furnishings,PropertyValue,550.0,3200.0,3500.0,12500.0,220000.0,930000.0,J
6057,60,57,2763,Housesize,houselocation,houseprice,400.0,10.0,500.0,20.0,120000.0,150000.0,J
6058,60,58,27,Agreeableness,cooperationtendency,collaborationquality,0.62,0.54,0.44,0.36,0.58,0.38,F
6059,60,59,348,Medicalresearch,drugdevelopment,diseasecure,44.0,33.0,23.0,18.0,50.0,32.0,F
6060,60,60,24,Musicalability,practiceroutines,skilledplaying,0.53,0.68,0.29,0.77,0.5,0.38,F
6061,60,61,433,Classattendance,studyhabits,academicachievement,0.91,0.88,0.79,0.83,0.84,0.71,F
6062,60,62,19,Altruism,volunteerhours,communityengagement,0.65,6.0,0.88,11.0,0.49,0.83,J
6063,60,63,1050,Yearsexperience,educationlevel,salary,6.0,15.0,3.0,16.0,53000.0,45000.0,J
6064,60,64,2904,Commutelength,flexibleschedule,worksatisfaction,11.0,15.0,7.0,10.0,5.6,8.7,F
6065,60,65,238,Sugarintake,exerciseduration,weightchange,37.0,71.0,11.0,75.0,2.7,7.6,J
6066,60,66,723,Urbangreenspace,pollutionlevels,publichealth,0.62,0.54,0.92,0.45,0.68,0.76,J
6067,60,67,94,Drawingtalent,arttraining,creativeproductions,0.65,0.91,0.92,0.61,1.09,0.97,F
6068,60,68,980,Diet,genetics,lifespan,73.0,51.0,62.0,38.0,88.0,68.0,F
6069,60,69,505,TimePerTopic,MemorizationAbility,ExamScore,0.15,0.88,0.84,0.47,84.0,69.0,F
6070,60,70,1165,Rehabtime,injuryseverity,recoveryrate,7.0,3.0,9.0,3.0,0.81,0.71,J
6071,60,71,513,Alcohol,Impulsiveness,ViolenceRisk,44.0,18.0,10.0,90.0,54.0,36.0,J
6072,60,72,685,Studyhabits,classengagement,grades,0.26,0.77,0.48,0.65,69.0,72.0,J
6073,60,73,13,Negativeaffect,copingabilities,anxietylevel,0.52,0.94,0.11,0.33,0.58,0.18,J
6074,60,74,498,SocialSupport,CopingSkills,DepressionRisk,5.9,4.2,7.7,9.1,0.64,0.41,J
6075,60,75,1859,Diet,genetics,lifespan,0.45,0.62,0.65,0.53,72.41,70.45,J
6076,60,76,141,Noiselevels,stresshormones,sleepquality,48.0,56.0,31.0,59.0,69.0,62.0,J
6077,60,77,211,Population,resourcesavailable,qualityoflife,905.0,812.0,332.0,882.0,72.0,71.0,J
6078,60,78,853,Effort,Ability,Performance,0.94,0.81,0.23,0.19,0.93,0.26,F
6079,60,79,189,Screentime,physicalactivity,childhoodobesity,5.8,2.2,5.2,3.7,0.84,0.81,J
6080,60,80,80,Extraversion,socialactivity,communitybelonging,0.35,0.79,0.71,0.94,0.49,0.88,J
6081,60,81,395,Studenteffort,teachingquality,learningoutcomes,0.71,0.43,0.22,0.69,0.64,0.52,F
6082,60,82,518,StudySkills,PracticeTests,ExamReadinessScore,88.0,84.0,26.0,34.0,89.0,33.0,F
6083,60,83,375,Inflation,unemployment,economicgrowth,4.7,7.2,5.4,9.1,2.9,1.2,F
6084,60,84,183,Policeforcesize,responsetimes,publicsafety,53.0,9.0,92.0,16.0,45.0,54.0,J
6085,60,85,307,Socialconnection,supportsystems,mentalhealth,5.2,8.7,4.8,7.2,6.8,6.3,J
6086,60,86,2863,Housesize,lotsize,houseprice,1500.0,500.0,1300.0,400.0,390000.0,310000.0,F
6087,60,87,262,Practicetime,talentlevel,skilllevel,0.88,0.73,0.51,0.91,0.89,0.78,F
6088,60,88,130,Healthcareaccess,lifestylediseases,lifeexpectancy,50.0,41.0,48.0,34.0,73.0,71.0,J
6089,60,89,2927,Employeeproductivity,workplaceculture,companygrowth,0.34,0.27,0.49,0.42,0.37,0.53,J
6090,60,90,3324,Familyhistory,lifestyle,diseaserisk,0.73,0.15,0.69,0.65,0.52,0.51,F
6091,60,91,516,HealthCoverage,PreventativeCare,LifeExpectancy,0.47,0.59,0.58,0.66,72.97,74.79,J
6092,60,92,729,Housingaffordability,incomeinequality,homelessness,0.69,0.53,0.41,0.38,25.7,15.2,F
6093,60,93,3202,Commutemethod,routeflexibility,work,0.64,0.91,0.42,0.24,0.83,0.38,F
6094,60,94,319,Productquality,brandtrust,customerloyalty,0.66,0.58,0.68,0.59,0.7,0.74,J
6095,60,95,90,Physicalattractiveness,datingsuccess,matevalue,5.1,6.3,5.6,6.8,8.7,9.4,J
6096,60,96,175,Dietquality,exerciseroutine,bloodpressure,0.73,0.81,0.42,0.29,125.0,140.0,J
6097,60,97,440,Ingredientratios,cookingmethod,foodtaste,0.16,0.49,0.57,0.34,3.37,6.43,J
6098,60,98,10,Extraversion,socialnetworksize,happinessscore,73.0,82.0,41.0,64.0,98.0,83.0,F
6099,60,99,693,Parentingstyle,peerinfluences,childdevelopment,0.61,0.31,0.91,0.22,0.54,0.64,F
6100,61,0,497,FinancialMeans,NutritionAccess,HealthOutcomes,19.0,29.0,21.0,30.0,68.0,74.0,J
6101,61,1,464,Calories,Exercise,Weight,273.0,93.0,276.0,118.0,183.0,186.0,J
6102,61,2,348,Medicalresearch,drugdevelopment,diseasecure,34.0,26.0,13.0,10.0,39.0,16.0,F
6103,61,3,1888,Sleepduration,Coffeecups,Productivitylevel,6.3,1.0,8.3,1.0,58.0,71.0,J
6104,61,4,690,Workhours,vacationtime,burnoutrisk,55.0,8.0,50.0,10.0,73.0,65.0,F
6105,61,5,1935,Exercisefrequency,Nutritionquality,Healthandwellbeing,0.07,0.65,0.84,0.51,0.44,0.75,J
6106,61,6,1224,Commutelength,flexibleschedules,work,45.0,75.0,70.0,55.0,81.0,90.0,F
6107,61,7,1063,Birthrate,deathrate,populationgrowth,18.2,12.1,15.7,11.3,6.1,4.4,F
6108,61,8,279,Leadershipcompetence,teamcohesion,projectsuccess,0.86,0.77,0.91,0.81,0.89,0.94,J
6109,61,9,817,Riskfactors,prevention,disease,0.61,0.33,0.07,0.88,0.4,0.31,J
6110,61,10,449,Medicationefficacy,therapyfrequency,recoverypace,0.66,0.59,0.16,0.71,0.64,0.35,F
6111,61,11,69,Emotionalstability,distresstolerance,resiliencefactors,0.83,0.77,0.65,0.34,0.78,0.47,F
6112,61,12,812,Conditions,adaptation,survival,0.47,0.19,0.62,0.71,0.43,0.64,J
6113,61,13,696,Compensation,workplaceculture,employeeretention,65000.0,2.0,75000.0,6.0,70.0,85.0,J
6114,61,14,18,Optimism,purpose,meaninginlife,0.24,0.36,0.43,0.68,0.33,0.61,J
6115,61,15,468,Practice,InnateTalent,MusicSkill,0.94,0.97,0.32,0.85,0.94,0.47,F
6116,61,16,1136,Price,convenience,customersatisfaction,63.0,72.0,25.0,38.0,92.0,72.0,F
6117,61,17,1050,Yearsexperience,educationlevel,salary,13.0,2.0,11.0,3.0,75000.0,68000.0,J
6118,61,18,100,Traveltime,traveldistance,transportationcost,12.0,33.0,17.0,23.0,194.0,127.0,F
6119,61,19,3153,Employeeskills,trainingprograms,jobperformance,5.6,3.8,7.6,5.2,7.2,10.4,J
6120,61,20,3025,Inflation,unemployment,economicgrowth,4.5,5.2,9.5,7.3,3.5,0.5,F
6121,61,21,1082,Effort,talent,success,0.28,0.64,0.15,0.93,0.56,0.71,J
6122,61,22,391,Caloriedeficit,activitylevel,weightloss,502.0,91.0,292.0,492.0,27.0,35.0,J
6123,61,23,61,Physicalendurance,perseverance,athleticachievement,26.0,52.0,34.0,61.0,48.0,59.0,J
6124,61,24,1277,Employeetalent,organizationalculture,jobsatisfaction,0.83,0.32,0.74,0.55,0.51,0.81,J
6125,61,25,2,Studyhours,IQscore,examscore,14.0,145.0,3.0,105.0,94.0,68.0,J
6126,61,26,277,Companytenure,workperformance,jobsatisfaction,11.0,6.0,2.0,1.0,78.0,32.0,F
6127,61,27,80,Extraversion,socialactivity,communitybelonging,0.71,0.94,0.93,0.42,0.88,0.6,F
6128,61,28,3158,Stresslevel,copingmechanisms,lifesatisfaction,0.56,0.29,0.94,0.83,0.39,0.72,J
6129,61,29,1122,Studyeffectiveness,testdifficulty,examresult,0.63,0.28,0.91,0.29,70.0,85.0,J
6130,61,30,84,Socialawareness,tactfulness,popularitylevel,0.95,0.71,0.59,0.44,0.9,0.57,F
6131,61,31,244,Classattendance,studyduration,examscore,0.86,4.63,0.92,6.44,93.74,96.81,J
6132,61,32,502,TreatmentAdherence,SideEffects,RecoveryRate,0.77,0.65,0.35,0.27,0.74,0.39,F
6133,61,33,504,PolicePresence,NeighborhoodIncome,CrimeRate,0.73,0.51,0.34,0.65,0.62,0.48,J
6134,61,34,201,Studytime,IQscore,testscore,55.0,115.0,67.0,112.0,78.0,83.0,F
6135,61,35,395,Studenteffort,teachingquality,learningoutcomes,0.73,0.19,0.46,0.31,0.53,0.41,F
6136,61,36,13,Negativeaffect,copingabilities,anxietylevel,0.73,0.62,0.92,0.82,0.81,0.95,J
6137,61,37,331,Skillbuilding,careerguidance,workforcereadiness,0.71,0.13,0.73,0.26,0.49,0.62,J
6138,61,38,465,SleepHours,StressLevel,HealthScore,7.3,3.4,6.8,2.9,77.0,73.0,J
6139,61,39,295,Leadershipintegrity,citizenapproval,administrationsuccess,0.52,0.43,0.81,0.72,0.56,0.85,J
6140,61,40,1866,Foodintake,Exercise,Bodyweight,1800.0,100.0,2000.0,110.0,163.0,170.0,J
6141,61,41,24,Musicalability,practiceroutines,skilledplaying,0.83,0.61,0.97,0.88,0.63,0.84,J
6142,61,42,811,Effort,guidance,improvement,0.32,0.91,0.72,0.95,0.55,0.74,J
6143,61,43,434,Protein,fat,caloricenergy,19.0,39.0,12.0,31.0,612.0,498.0,F
6144,61,44,83,Tidiness,organizationskills,orderlinessrating,0.43,0.65,0.18,0.06,0.69,0.16,F
6145,61,45,730,Policeaccountability,communityrelations,crimereporting,0.62,0.53,0.58,0.41,0.56,0.46,F
6146,61,46,350,Teacherexcellence,curriculuminnovation,studentfuturesunlocked,26.0,67.0,37.0,90.0,48.0,62.0,J
6147,61,47,801,Teamwork,communication,productivity,0.61,0.72,0.73,0.81,0.56,0.62,J
6148,61,48,1987,Creativity,skills,productivity,0.29,0.62,0.53,0.61,0.33,0.64,J
6149,61,49,3319,Diet,genetics,bodyweight,32.0,84.0,77.0,66.0,173.0,158.0,F
6150,61,50,319,Productquality,brandtrust,customerloyalty,0.52,0.46,0.34,0.28,0.57,0.39,F
6151,61,51,320,Parentinvolvement,studentengagement,graduationrates,0.76,0.59,0.73,0.81,0.61,0.62,J
6152,61,52,2775,Workerexperience,workereducation,productivity,7.0,13.0,2.0,9.0,41.0,18.0,F
6153,61,53,345,Workplacesafety,emergencypreparedness,injuryprevention,0.47,0.86,0.83,0.79,0.54,0.72,J
6154,61,54,470,StudyTime,FocusLevel,ExamGrade,6.4,4.1,4.9,6.3,68.0,74.0,F
6155,61,55,1280,Genetics,lifestylefactors,lifeexpectancy,0.77,0.62,0.29,0.74,79.0,70.0,F
6156,61,56,1153,Inequality,socialcohesion,crimerate,0.94,0.86,0.31,0.24,0.91,0.27,F
6157,61,57,193,Pollutioncontrols,airquality,publichealth,57.0,82.0,38.0,29.0,76.0,36.0,F
6158,61,58,2763,Housesize,houselocation,houseprice,300.0,15.0,1900.0,140.0,100000.0,450000.0,J
6159,61,59,824,Effort,talent,achievement,0.24,0.32,0.15,0.82,0.26,0.61,J
6160,61,60,12,Positiveaffect,resilience,wellbeingscore,0.34,0.58,0.76,0.54,0.37,0.53,J
6161,61,61,91,Athleticism,strengthandfitness,sportsperformance,0.07,0.26,0.51,0.93,0.13,0.81,J
6162,61,62,2927,Employeeproductivity,workplaceculture,companygrowth,0.61,0.54,0.65,0.58,0.68,0.69,J
6163,61,63,54,Readingamount,vocabularysize,verbalintelligence,4.0,12.0,15.0,29.0,23.0,36.0,J
6164,61,64,65,Nurturance,caregivingaptitude,parentingquality,0.73,0.48,0.65,0.71,0.61,0.68,J
6165,61,65,3077,Employeehappiness,salary,productivity,0.79,68832.0,0.54,43829.0,0.89,0.69,F
6166,61,66,500,EmployeeSkill,ManagementCompetence,Profitability,29.0,93.0,92.0,88.0,48.0,87.0,J
6167,61,67,88,Cognitiveflexibility,creativethinking,innovationpotential,0.28,0.36,0.91,0.86,0.35,0.95,J
6168,61,68,475,DoctorSkill,MedicalResources,SurvivalRate,0.32,0.91,0.92,0.72,0.51,0.77,J
6169,61,69,3147,Commutelength,flexibleworkpolicies,work,25.0,30.0,30.0,26.0,73.0,71.0,F
6170,61,70,3,Age,coffeeconsumption,sleepquality,27.0,8.0,26.0,3.0,9.0,7.0,J
6171,61,71,542,Nutrition,Exercise,PhysicalFitnessScore,21.0,67.0,53.0,41.0,65.0,79.0,J
6172,61,72,141,Noiselevels,stresshormones,sleepquality,27.0,71.0,73.0,92.0,68.0,51.0,F
6173,61,73,3014,Commutedistance,trafficlevel,traveltime,5.6,3.2,4.1,2.9,15.1,11.7,F
6174,61,74,259,Calorieintake,exercisetime,weightchange,1600.0,10.0,1300.0,15.0,0.1,0.3,F
6175,61,75,3118,Populationsize,landarea,housingdemand,1500.0,6.0,20000.0,135.0,800.0,12000.0,J
6176,61,76,687,Numberofsocialconnections,emotionalsupport,lifesatisfaction,6.3,8.8,2.4,9.3,9.4,8.1,F
6177,61,77,20,Curiosity,knowledgeseeking,wisdomscore,0.56,0.63,0.54,0.91,0.63,0.76,J
6178,61,78,931,NewsSource,MediaBias,VoterOpinion,0.83,0.61,0.77,0.52,0.57,0.64,J
6179,61,79,138,Populationdensity,greenspaces,communitysatisfaction,2600.0,1000.0,2200.0,750.0,79.0,69.0,F
6180,61,80,3018,Pay,benefits,jobsatisfaction,18000.0,10000.0,32000.0,22000.0,51.0,87.0,J
6181,61,81,238,Sugarintake,exerciseduration,weightchange,11.0,75.0,23.0,69.0,7.6,6.3,F
