,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
2881,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),6.0,30,7.0,7.0,35,8.0
2882,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),7.0,40,8.0,8.0,45,9.0
2883,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),8.0,50,9.0,9.0,55,10.0
2884,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),9.0,60,10.0,10.0,65,10.0
2885,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),4.0,15,5.0,5.0,20,6.0
2886,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),3.0,10,4.0,4.0,15,5.0
2887,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),2.0,5,3.0,3.0,10,4.0
2888,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),1.0,2,2.0,2.0,5,3.0
2889,Distance to Work (miles),Commute Time (minutes),Stress Level (1-10),10.0,65,10.0,11.0,70,10.0
2890,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),30.0,8,2.0,40.0,7,3.0
2891,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),40.0,9,3.0,50.0,8,4.0
2892,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),50.0,10,4.0,60.0,9,5.0
2893,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),60.0,7,5.0,70.0,6,6.0
2894,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),70.0,8,6.0,80.0,7,7.0
2895,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),80.0,9,7.0,90.0,8,8.0
2896,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),90.0,10,8.0,100.0,9,9.0
2897,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),100.0,7,9.0,110.0,6,10.0
2898,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),110.0,8,10.0,120.0,7,11.0
2899,Exercise Minutes,Diet Score (1-10),Weight Loss (lbs),120.0,9,11.0,130.0,8,12.0
2900,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.0,1400,7.0,1.6,1500,6.2
2901,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.4,1300,8.2,1.8,1450,7.1
2902,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),3.0,1200,9.5,2.0,1350,7.9
2903,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.2,1600,7.8,1.5,1700,6.5
2904,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.6,1350,8.7,1.9,1450,7.4
2905,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.8,1250,9.3,2.1,1300,8.1
2906,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.5,1400,8.5,1.7,1500,7.0
2907,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.3,1550,8.0,1.6,1600,6.8
2908,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.7,1300,9.1,2.0,1400,7.6
2909,Car engine size (liters),Car weight (kg),Fuel consumption (liters per 100km),2.1,1650,7.5,1.4,1750,6.3
2910,Book pages,Book weight (g),Reading time (hours),400.0,300,5.0,300.0,350,4.2
2911,Book pages,Book weight (g),Reading time (hours),500.0,320,6.0,450.0,370,5.4
2912,Book pages,Book weight (g),Reading time (hours),600.0,310,7.0,500.0,360,5.8
2913,Book pages,Book weight (g),Reading time (hours),450.0,340,5.5,350.0,380,4.7
2914,Book pages,Book weight (g),Reading time (hours),550.0,330,6.5,500.0,370,5.9
2915,Book pages,Book weight (g),Reading time (hours),650.0,320,7.5,600.0,360,6.8
2916,Book pages,Book weight (g),Reading time (hours),480.0,350,5.8,400.0,390,5.0
2917,Book pages,Book weight (g),Reading time (hours),520.0,340,6.2,470.0,380,5.5
2918,Book pages,Book weight (g),Reading time (hours),580.0,330,6.8,530.0,370,6.1
2919,Book pages,Book weight (g),Reading time (hours),420.0,360,5.3,380.0,390,4.6
2920,Room size (m2),Number of windows,Lighting (lux),20.0,2,500.0,18.0,3,480.0
2921,Room size (m2),Number of windows,Lighting (lux),25.0,1,600.0,22.0,2,570.0
2922,Room size (m2),Number of windows,Lighting (lux),30.0,2,700.0,28.0,3,650.0
2923,Room size (m2),Number of windows,Lighting (lux),18.0,3,500.0,16.0,4,470.0
2924,Room size (m2),Number of windows,Lighting (lux),22.0,1,620.0,20.0,2,590.0
2925,Room size (m2),Number of windows,Lighting (lux),28.0,2,720.0,25.0,3,680.0
2926,Room size (m2),Number of windows,Lighting (lux),24.0,1,650.0,21.0,2,620.0
2927,Room size (m2),Number of windows,Lighting (lux),16.0,4,450.0,14.0,5,430.0
2928,Room size (m2),Number of windows,Lighting (lux),26.0,2,710.0,23.0,3,670.0
2929,Room size (m2),Number of windows,Lighting (lux),20.0,3,580.0,18.0,4,550.0
2930,Exercise time (min),Heart rate (bpm),Calories burned,30.0,100,250.0,25.0,110,260.0
2931,Exercise time (min),Heart rate (bpm),Calories burned,40.0,95,300.0,35.0,105,320.0
2932,Exercise time (min),Heart rate (bpm),Calories burned,50.0,100,350.0,45.0,110,370.0
2933,Exercise time (min),Heart rate (bpm),Calories burned,25.0,110,240.0,20.0,120,250.0
2934,Exercise time (min),Heart rate (bpm),Calories burned,35.0,90,280.0,30.0,100,300.0
2935,Exercise time (min),Heart rate (bpm),Calories burned,45.0,105,340.0,40.0,115,360.0
2936,Exercise time (min),Heart rate (bpm),Calories burned,20.0,120,230.0,15.0,130,240.0
2937,Exercise time (min),Heart rate (bpm),Calories burned,30.0,105,270.0,25.0,115,280.0
2938,Exercise time (min),Heart rate (bpm),Calories burned,40.0,110,330.0,35.0,120,350.0
2939,Exercise time (min),Heart rate (bpm),Calories burned,50.0,95,360.0,45.0,105,380.0
2940,House size (m2),Number of bedrooms,House price (thousands),120.0,3,350.0,110.0,4,340.0
2941,House size (m2),Number of bedrooms,House price (thousands),130.0,2,360.0,120.0,3,350.0
2942,House size (m2),Number of bedrooms,House price (thousands),140.0,3,380.0,130.0,4,370.0
2943,House size (m2),Number of bedrooms,House price (thousands),110.0,4,330.0,100.0,5,320.0
2944,House size (m2),Number of bedrooms,House price (thousands),125.0,2,355.0,115.0,3,345.0
2945,House size (m2),Number of bedrooms,House price (thousands),135.0,3,375.0,125.0,4,365.0
2946,House size (m2),Number of bedrooms,House price (thousands),145.0,2,385.0,135.0,3,375.0
2947,House size (m2),Number of bedrooms,House price (thousands),105.0,5,310.0,95.0,6,300.0
2948,House size (m2),Number of bedrooms,House price (thousands),130.0,4,360.0,120.0,5,350.0
2949,House size (m2),Number of bedrooms,House price (thousands),140.0,2,370.0,130.0,3,360.0
2950,Laptop weight (kg),Screen size (inches),Battery life (hours),1.5,13,8.0,1.3,14,7.5
2951,Laptop weight (kg),Screen size (inches),Battery life (hours),1.6,13,7.8,1.4,14,7.3
2952,Laptop weight (kg),Screen size (inches),Battery life (hours),1.7,12,7.5,1.5,13,7.0
2953,Laptop weight (kg),Screen size (inches),Battery life (hours),1.4,14,7.6,1.2,15,7.1
2954,Laptop weight (kg),Screen size (inches),Battery life (hours),1.8,12,7.2,1.6,13,6.7
2955,Laptop weight (kg),Screen size (inches),Battery life (hours),1.9,11,6.9,1.7,12,6.4
2956,Laptop weight (kg),Screen size (inches),Battery life (hours),1.3,15,7.4,1.1,16,6.9
2957,Laptop weight (kg),Screen size (inches),Battery life (hours),1.5,12,7.7,1.3,13,7.2
2958,Laptop weight (kg),Screen size (inches),Battery life (hours),1.6,14,7.3,1.4,15,6.8
2959,Laptop weight (kg),Screen size (inches),Battery life (hours),1.7,13,7.1,1.5,14,6.6
2960,Bicycle weight (kg),Wheel size (inches),Speed (km/h),10.0,26,25.0,12.0,27,24.0
2961,Bicycle weight (kg),Wheel size (inches),Speed (km/h),11.0,25,24.0,13.0,26,23.0
2962,Bicycle weight (kg),Wheel size (inches),Speed (km/h),9.0,28,26.0,11.0,29,25.0
2963,Bicycle weight (kg),Wheel size (inches),Speed (km/h),12.0,24,23.0,14.0,25,22.0
2964,Bicycle weight (kg),Wheel size (inches),Speed (km/h),13.0,26,24.0,15.0,27,23.0
2965,Bicycle weight (kg),Wheel size (inches),Speed (km/h),8.0,29,27.0,10.0,30,26.0
2966,Bicycle weight (kg),Wheel size (inches),Speed (km/h),14.0,25,22.0,16.0,26,21.0
2967,Bicycle weight (kg),Wheel size (inches),Speed (km/h),10.0,27,25.0,12.0,28,24.0
2968,Bicycle weight (kg),Wheel size (inches),Speed (km/h),11.0,26,24.0,13.0,27,23.0
2969,Bicycle weight (kg),Wheel size (inches),Speed (km/h),9.0,28,26.0,11.0,29,25.0
2970,Tea leaves (g),Water temperature (°C),Strength,5.0,90,8.0,6.0,95,7.0
2971,Tea leaves (g),Water temperature (°C),Strength,6.0,85,7.0,7.0,90,6.0
2972,Tea leaves (g),Water temperature (°C),Strength,4.0,95,9.0,5.0,100,8.0
2973,Tea leaves (g),Water temperature (°C),Strength,7.0,80,6.0,8.0,85,5.0
2974,Tea leaves (g),Water temperature (°C),Strength,5.0,92,8.0,6.0,97,7.0
2975,Tea leaves (g),Water temperature (°C),Strength,6.0,88,7.0,7.0,93,6.0
2976,Tea leaves (g),Water temperature (°C),Strength,4.0,98,9.0,5.0,103,8.0
2977,Tea leaves (g),Water temperature (°C),Strength,8.0,82,5.0,9.0,87,4.0
2978,Tea leaves (g),Water temperature (°C),Strength,5.0,94,8.0,6.0,99,7.0
2979,Tea leaves (g),Water temperature (°C),Strength,6.0,86,7.0,7.0,91,6.0
2980,Dog age (years),Dog weight (kg),Lifespan (years),5.0,20,12.0,6.0,22,11.0
2981,Dog age (years),Dog weight (kg),Lifespan (years),4.0,18,13.0,5.0,20,12.0
2982,Dog age (years),Dog weight (kg),Lifespan (years),6.0,25,10.0,7.0,27,9.0
2983,Dog age (years),Dog weight (kg),Lifespan (years),3.0,15,14.0,4.0,17,13.0
2984,Dog age (years),Dog weight (kg),Lifespan (years),7.0,30,8.0,8.0,32,7.0
2985,Dog age (years),Dog weight (kg),Lifespan (years),2.0,12,15.0,3.0,14,14.0
2986,Dog age (years),Dog weight (kg),Lifespan (years),5.0,18,12.0,6.0,20,11.0
2987,Dog age (years),Dog weight (kg),Lifespan (years),4.0,22,11.0,5.0,24,10.0
2988,Dog age (years),Dog weight (kg),Lifespan (years),6.0,16,13.0,7.0,18,12.0
2989,Dog age (years),Dog weight (kg),Lifespan (years),3.0,10,16.0,4.0,12,15.0
2990,Pizza size (inches),Cheese amount (g),Tastiness,12.0,150,8.0,14.0,160,7.0
2991,Pizza size (inches),Cheese amount (g),Tastiness,14.0,140,7.0,16.0,150,6.0
2992,Pizza size (inches),Cheese amount (g),Tastiness,10.0,160,7.0,12.0,170,6.0
2993,Pizza size (inches),Cheese amount (g),Tastiness,16.0,130,6.0,18.0,140,5.0
2994,Pizza size (inches),Cheese amount (g),Tastiness,12.0,170,7.0,14.0,180,6.0
2995,Pizza size (inches),Cheese amount (g),Tastiness,14.0,160,6.0,16.0,170,5.0
2996,Pizza size (inches),Cheese amount (g),Tastiness,10.0,180,6.0,12.0,190,5.0
2997,Pizza size (inches),Cheese amount (g),Tastiness,18.0,120,5.0,20.0,130,4.0
2998,Pizza size (inches),Cheese amount (g),Tastiness,12.0,190,7.0,14.0,200,6.0
2999,Pizza size (inches),Cheese amount (g),Tastiness,14.0,170,6.0,16.0,180,5.0
3000,Study hours,Intelligence score,Exam score,5.0,70.0,80.0,4.0,80.0,82.0
3001,Study hours,Intelligence score,Exam score,6.0,65.0,84.0,5.0,70.0,83.0
3002,Study hours,Intelligence score,Exam score,4.0,85.0,78.0,3.0,90.0,77.0
3003,Study hours,Intelligence score,Exam score,7.0,75.0,90.0,6.0,80.0,89.0
3004,Study hours,Intelligence score,Exam score,3.0,95.0,70.0,2.0,100.0,69.0
3005,Study hours,Intelligence score,Exam score,8.0,60.0,92.0,7.0,65.0,93.0
3006,Study hours,Intelligence score,Exam score,2.0,100.0,65.0,1.0,110.0,64.0
3007,Study hours,Intelligence score,Exam score,9.0,50.0,95.0,8.0,55.0,96.0
3008,Study hours,Intelligence score,Exam score,1.0,120.0,60.0,0.0,130.0,59.0
3009,Study hours,Intelligence score,Exam score,10.0,40.0,98.0,9.0,45.0,99.0
3010,Engine power,Weight,Speed,200.0,1500.0,120.0,180.0,1400.0,118.0
3011,Engine power,Weight,Speed,220.0,1600.0,125.0,200.0,1500.0,123.0
3012,Engine power,Weight,Speed,190.0,1400.0,115.0,170.0,1300.0,113.0
3013,Engine power,Weight,Speed,240.0,1700.0,130.0,220.0,1600.0,128.0
3014,Engine power,Weight,Speed,180.0,1300.0,110.0,160.0,1200.0,108.0
3015,Engine power,Weight,Speed,260.0,1800.0,135.0,240.0,1700.0,133.0
3016,Engine power,Weight,Speed,170.0,1200.0,105.0,150.0,1100.0,103.0
3017,Engine power,Weight,Speed,280.0,1900.0,140.0,260.0,1800.0,138.0
3018,Engine power,Weight,Speed,160.0,1100.0,100.0,140.0,1000.0,98.0
3019,Engine power,Weight,Speed,300.0,2000.0,145.0,280.0,1900.0,143.0
3020,Age,Height,Endurance,20.0,170.0,80.0,25.0,175.0,85.0
3021,Age,Height,Endurance,30.0,180.0,75.0,35.0,185.0,80.0
3022,Age,Height,Endurance,40.0,160.0,70.0,45.0,165.0,75.0
3023,Age,Height,Endurance,25.0,175.0,85.0,30.0,180.0,90.0
3024,Age,Height,Endurance,50.0,150.0,65.0,55.0,155.0,70.0
3025,Age,Height,Endurance,35.0,185.0,80.0,40.0,190.0,85.0
3026,Age,Height,Endurance,60.0,140.0,60.0,65.0,145.0,65.0
3027,Age,Height,Endurance,45.0,195.0,75.0,50.0,200.0,80.0
3028,Age,Height,Endurance,70.0,130.0,55.0,75.0,135.0,60.0
3029,Age,Height,Endurance,55.0,205.0,70.0,60.0,210.0,75.0
3030,Price,Size,Comfort,50000.0,150.0,70.0,45000.0,140.0,65.0
3031,Price,Size,Comfort,60000.0,160.0,75.0,55000.0,150.0,70.0
3032,Price,Size,Comfort,40000.0,140.0,65.0,35000.0,130.0,60.0
3033,Price,Size,Comfort,70000.0,170.0,80.0,65000.0,160.0,75.0
3034,Price,Size,Comfort,30000.0,130.0,60.0,25000.0,120.0,55.0
3035,Price,Size,Comfort,80000.0,180.0,85.0,75000.0,170.0,80.0
3036,Price,Size,Comfort,20000.0,120.0,55.0,15000.0,110.0,50.0
3037,Price,Size,Comfort,90000.0,190.0,90.0,85000.0,180.0,85.0
3038,Price,Size,Comfort,10000.0,110.0,50.0,5000.0,100.0,45.0
3039,Price,Size,Comfort,100000.0,200.0,95.0,95000.0,190.0,90.0
3040,Distance,Speed,Cost to travel,100.0,60.0,50.0,90.0,70.0,55.0
3041,Distance,Speed,Cost to travel,120.0,50.0,60.0,110.0,60.0,55.0
3042,Distance,Speed,Cost to travel,80.0,80.0,40.0,70.0,90.0,35.0
3043,Distance,Speed,Cost to travel,150.0,40.0,75.0,140.0,50.0,70.0
3044,Distance,Speed,Cost to travel,60.0,100.0,30.0,50.0,110.0,25.0
3045,Distance,Speed,Cost to travel,200.0,30.0,100.0,190.0,40.0,95.0
3046,Distance,Speed,Cost to travel,40.0,120.0,20.0,30.0,130.0,15.0
3047,Distance,Speed,Cost to travel,250.0,20.0,125.0,240.0,30.0,120.0
3048,Distance,Speed,Cost to travel,20.0,140.0,10.0,10.0,150.0,5.0
3049,Distance,Speed,Cost to travel,300.0,10.0,150.0,290.0,20.0,145.0
3050,Battery capacity,Screen size,Battery life,4000.0,6.5,12.0,3500.0,6.0,11.0
3051,Battery capacity,Screen size,Battery life,5000.0,7.0,14.0,4500.0,6.5,13.0
3052,Battery capacity,Screen size,Battery life,3000.0,5.5,10.0,2500.0,5.0,9.0
3053,Battery capacity,Screen size,Battery life,6000.0,8.0,16.0,5500.0,7.5,15.0
3054,Battery capacity,Screen size,Battery life,2000.0,4.5,8.0,1500.0,4.0,7.0
3055,Battery capacity,Screen size,Battery life,7000.0,9.0,18.0,6500.0,8.5,17.0
3056,Battery capacity,Screen size,Battery life,1000.0,3.5,6.0,500.0,3.0,5.0
3057,Battery capacity,Screen size,Battery life,8000.0,10.0,20.0,7500.0,9.5,19.0
3058,Battery capacity,Screen size,Battery life,9000.0,11.0,22.0,8500.0,10.5,21.0
3059,Battery capacity,Screen size,Battery life,10000.0,12.0,24.0,9500.0,11.5,23.0
3060,Cooking time,Ingredients,Deliciousness,30.0,5.0,7.0,25.0,6.0,8.0
3061,Cooking time,Ingredients,Deliciousness,40.0,4.0,6.0,35.0,5.0,7.0
3062,Cooking time,Ingredients,Deliciousness,20.0,7.0,8.0,15.0,8.0,9.0
3063,Cooking time,Ingredients,Deliciousness,50.0,3.0,5.0,45.0,4.0,6.0
3064,Cooking time,Ingredients,Deliciousness,10.0,9.0,9.0,5.0,10.0,10.0
3065,Cooking time,Ingredients,Deliciousness,60.0,2.0,4.0,55.0,3.0,5.0
3066,Cooking time,Ingredients,Deliciousness,5.0,11.0,10.0,0.0,12.0,11.0
3067,Cooking time,Ingredients,Deliciousness,70.0,1.0,3.0,65.0,2.0,4.0
3068,Cooking time,Ingredients,Deliciousness,80.0,0.0,2.0,75.0,1.0,3.0
3069,Cooking time,Ingredients,Deliciousness,90.0,-1.0,1.0,85.0,0.0,2.0
3070,Fuel efficiency,Weight,Driving range,30.0,1500.0,500.0,28.0,1400.0,480.0
3071,Fuel efficiency,Weight,Driving range,35.0,1600.0,560.0,32.0,1500.0,540.0
3072,Fuel efficiency,Weight,Driving range,25.0,1400.0,450.0,23.0,1300.0,430.0
3073,Fuel efficiency,Weight,Driving range,40.0,1700.0,680.0,38.0,1600.0,660.0
3074,Fuel efficiency,Weight,Driving range,20.0,1300.0,400.0,18.0,1200.0,380.0
3075,Fuel efficiency,Weight,Driving range,45.0,1800.0,810.0,42.0,1700.0,790.0
3076,Fuel efficiency,Weight,Driving range,15.0,1200.0,350.0,13.0,1100.0,330.0
3077,Fuel efficiency,Weight,Driving range,50.0,1900.0,950.0,48.0,1800.0,930.0
3078,Fuel efficiency,Weight,Driving range,10.0,1100.0,300.0,8.0,1000.0,280.0
3079,Fuel efficiency,Weight,Driving range,55.0,2000.0,1100.0,52.0,1900.0,1080.0
3080,Number of rooms,Area,Comfort,3.0,80.0,70.0,2.0,70.0,65.0
3081,Number of rooms,Area,Comfort,4.0,90.0,75.0,3.0,80.0,70.0
3082,Number of rooms,Area,Comfort,2.0,70.0,65.0,1.0,60.0,60.0
3083,Number of rooms,Area,Comfort,5.0,100.0,80.0,4.0,90.0,75.0
3084,Number of rooms,Area,Comfort,1.0,60.0,60.0,0.0,50.0,55.0
3085,Number of rooms,Area,Comfort,6.0,110.0,85.0,5.0,100.0,80.0
3086,Number of rooms,Area,Comfort,0.0,50.0,55.0,-1.0,40.0,50.0
3087,Number of rooms,Area,Comfort,7.0,120.0,90.0,6.0,110.0,85.0
3088,Number of rooms,Area,Comfort,-1.0,40.0,50.0,-2.0,30.0,45.0
3089,Number of rooms,Area,Comfort,8.0,130.0,95.0,7.0,120.0,90.0
3090,Training hours,Experience years,Performance,10.0,5.0,80.0,9.0,6.0,82.0
3091,Training hours,Experience years,Performance,12.0,4.0,84.0,11.0,5.0,86.0
3092,Training hours,Experience years,Performance,8.0,7.0,78.0,7.0,8.0,80.0
3093,Training hours,Experience years,Performance,14.0,3.0,86.0,13.0,4.0,88.0
3094,Training hours,Experience years,Performance,6.0,9.0,74.0,5.0,10.0,76.0
3095,Training hours,Experience years,Performance,16.0,2.0,88.0,15.0,3.0,90.0
3096,Training hours,Experience years,Performance,4.0,11.0,70.0,3.0,12.0,72.0
3097,Training hours,Experience years,Performance,18.0,1.0,90.0,17.0,2.0,92.0
3098,Training hours,Experience years,Performance,2.0,13.0,66.0,1.0,14.0,68.0
3099,Training hours,Experience years,Performance,20.0,0.0,92.0,19.0,1.0,94.0
3100,Fruit size (in grams),Juice content (in mL),How much people like it,100.0,30.0,70.0,150.0,20.0,85.0
3101,Fruit size (in grams),Juice content (in mL),How much people like it,200.0,10.0,60.0,100.0,40.0,80.0
3102,Fruit size (in grams),Juice content (in mL),How much people like it,120.0,35.0,75.0,130.0,25.0,80.0
3103,Fruit size (in grams),Juice content (in mL),How much people like it,180.0,50.0,90.0,140.0,55.0,85.0
3104,Fruit size (in grams),Juice content (in mL),How much people like it,110.0,45.0,78.0,120.0,40.0,82.0
3105,Fruit size (in grams),Juice content (in mL),How much people like it,160.0,20.0,75.0,170.0,25.0,80.0
3106,Fruit size (in grams),Juice content (in mL),How much people like it,90.0,60.0,85.0,100.0,55.0,80.0
3107,Fruit size (in grams),Juice content (in mL),How much people like it,130.0,30.0,70.0,140.0,35.0,75.0
3108,Fruit size (in grams),Juice content (in mL),How much people like it,150.0,40.0,80.0,160.0,35.0,85.0
3109,Fruit size (in grams),Juice content (in mL),How much people like it,100.0,50.0,85.0,110.0,45.0,80.0
3110,Battery capacity (in mAh),Weight (in grams),How long it lasts,3000.0,100.0,8.0,4000.0,120.0,10.0
3111,Battery capacity (in mAh),Weight (in grams),How long it lasts,2500.0,90.0,7.0,3000.0,110.0,8.0
3112,Battery capacity (in mAh),Weight (in grams),How long it lasts,3500.0,80.0,9.0,3200.0,100.0,8.0
3113,Battery capacity (in mAh),Weight (in grams),How long it lasts,4000.0,130.0,10.0,3800.0,110.0,9.0
3114,Battery capacity (in mAh),Weight (in grams),How long it lasts,2800.0,100.0,7.0,3000.0,120.0,7.0
3115,Battery capacity (in mAh),Weight (in grams),How long it lasts,3200.0,95.0,8.0,3400.0,110.0,9.0
3116,Battery capacity (in mAh),Weight (in grams),How long it lasts,2700.0,90.0,7.0,3000.0,100.0,7.0
3117,Battery capacity (in mAh),Weight (in grams),How long it lasts,3600.0,120.0,9.0,3500.0,110.0,9.0
3118,Battery capacity (in mAh),Weight (in grams),How long it lasts,3300.0,105.0,8.0,3400.0,115.0,8.0
3119,Battery capacity (in mAh),Weight (in grams),How long it lasts,2900.0,95.0,7.0,3100.0,105.0,8.0
3120,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,30.0,5.0,5.0,45.0,6.0,7.0
3121,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,40.0,4.0,5.0,30.0,6.0,6.0
3122,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,50.0,3.0,4.0,35.0,5.0,6.0
3123,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,60.0,7.0,9.0,40.0,5.0,7.0
3124,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,25.0,6.0,6.0,35.0,7.0,7.0
3125,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,30.0,7.0,7.0,40.0,8.0,9.0
3126,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,45.0,5.0,6.0,35.0,6.0,5.0
3127,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,20.0,8.0,7.0,30.0,9.0,8.0
3128,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,35.0,4.0,5.0,45.0,5.0,6.0
3129,Exercise duration (in minutes),Exercise intensity (1-10),How tired you feel,50.0,6.0,7.0,40.0,7.0,8.0
3130,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1500.0,100.0,12.0,1800.0,120.0,10.0
3131,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1600.0,110.0,11.0,1400.0,90.0,13.0
3132,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1700.0,130.0,9.0,1500.0,100.0,12.0
3133,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1400.0,90.0,14.0,1600.0,110.0,11.0
3134,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1800.0,140.0,8.0,1600.0,120.0,10.0
3135,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1300.0,80.0,15.0,1500.0,100.0,12.0
3136,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1900.0,150.0,7.0,1700.0,130.0,9.0
3137,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1200.0,70.0,16.0,1400.0,90.0,13.0
3138,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1700.0,120.0,10.0,1500.0,100.0,12.0
3139,Car weight (in kg),Engine power (in HP),Fuel efficiency (km per liter),1600.0,110.0,11.0,1400.0,90.0,13.0
3140,Book length (in pages),Number of characters,How long it takes to read,200.0,50.0,3.0,300.0,60.0,4.0
3141,Book length (in pages),Number of characters,How long it takes to read,250.0,40.0,3.0,350.0,50.0,4.0
3142,Book length (in pages),Number of characters,How long it takes to read,300.0,70.0,4.0,280.0,60.0,3.0
3143,Book length (in pages),Number of characters,How long it takes to read,220.0,30.0,2.0,300.0,40.0,3.0
3144,Book length (in pages),Number of characters,How long it takes to read,350.0,80.0,5.0,320.0,70.0,4.0
3145,Book length (in pages),Number of characters,How long it takes to read,270.0,45.0,3.0,310.0,55.0,4.0
3146,Book length (in pages),Number of characters,How long it takes to read,240.0,60.0,3.0,280.0,70.0,3.0
