,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
2703,Engine size,Curb weight,Fuel efficiency,1.6,1700.0,22.0,1.5,1600.0,23.0
2704,Engine size,Curb weight,Fuel efficiency,2.4,1300.0,24.0,2.6,1400.0,21.0
2705,Engine size,Curb weight,Fuel efficiency,2.0,1400.0,25.0,2.5,1500.0,22.0
2706,Engine size,Curb weight,Fuel efficiency,1.4,1600.0,23.0,1.8,1400.0,24.0
2707,Engine size,Curb weight,Fuel efficiency,2.2,1300.0,24.0,2.0,1400.0,25.0
2708,Engine size,Curb weight,Fuel efficiency,2.6,1500.0,21.0,2.4,1400.0,23.0
2709,Engine size,Curb weight,Fuel efficiency,1.8,1500.0,24.0,2.0,1400.0,25.0
2710,Cooking time,Ingredient count,Taste rating,30.0,5.0,8.0,45.0,6.0,7.0
2711,Cooking time,Ingredient count,Taste rating,25.0,4.0,9.0,40.0,5.0,7.0
2712,Cooking time,Ingredient count,Taste rating,60.0,7.0,6.0,30.0,5.0,8.0
2713,Cooking time,Ingredient count,Taste rating,20.0,3.0,9.0,35.0,4.0,8.0
2714,Cooking time,Ingredient count,Taste rating,40.0,6.0,7.0,50.0,7.0,6.0
2715,Cooking time,Ingredient count,Taste rating,35.0,5.0,8.0,25.0,4.0,9.0
2716,Cooking time,Ingredient count,Taste rating,25.0,4.0,9.0,30.0,5.0,8.0
2717,Cooking time,Ingredient count,Taste rating,50.0,8.0,5.0,40.0,6.0,7.0
2718,Cooking time,Ingredient count,Taste rating,30.0,5.0,8.0,20.0,3.0,9.0
2719,Cooking time,Ingredient count,Taste rating,45.0,6.0,7.0,55.0,7.0,6.0
2720,Study hours,Course difficulty,Exam score,5.0,3.0,75.0,4.0,2.0,80.0
2721,Study hours,Course difficulty,Exam score,6.0,4.0,70.0,5.0,3.0,75.0
2722,Study hours,Course difficulty,Exam score,3.0,2.0,85.0,4.0,3.0,80.0
2723,Study hours,Course difficulty,Exam score,4.0,3.0,78.0,5.0,4.0,73.0
2724,Study hours,Course difficulty,Exam score,7.0,5.0,65.0,6.0,4.0,70.0
2725,Study hours,Course difficulty,Exam score,5.0,2.0,82.0,4.0,3.0,78.0
2726,Study hours,Course difficulty,Exam score,6.0,3.0,76.0,5.0,2.0,80.0
2727,Study hours,Course difficulty,Exam score,4.0,4.0,72.0,3.0,3.0,76.0
2728,Study hours,Course difficulty,Exam score,5.0,3.0,75.0,6.0,4.0,70.0
2729,Study hours,Course difficulty,Exam score,3.0,3.0,77.0,4.0,2.0,82.0
2730,Room size,Window count,Natural light,100.0,3.0,7.0,120.0,2.0,6.0
2731,Room size,Window count,Natural light,80.0,2.0,6.0,100.0,3.0,7.0
2732,Room size,Window count,Natural light,150.0,4.0,8.0,130.0,3.0,7.0
2733,Room size,Window count,Natural light,90.0,1.0,5.0,110.0,2.0,6.0
2734,Room size,Window count,Natural light,120.0,3.0,7.0,140.0,2.0,6.0
2735,Room size,Window count,Natural light,110.0,2.0,6.0,100.0,3.0,7.0
2736,Room size,Window count,Natural light,130.0,3.0,7.0,150.0,4.0,8.0
2737,Room size,Window count,Natural light,100.0,3.0,7.0,90.0,1.0,5.0
2738,Room size,Window count,Natural light,140.0,2.0,6.0,120.0,3.0,7.0
2739,Room size,Window count,Natural light,120.0,3.0,7.0,110.0,2.0,6.0
2740,Exercise duration,Intensity level,Weight loss,30.0,5.0,1.5,45.0,4.0,1.2
2741,Exercise duration,Intensity level,Weight loss,40.0,6.0,1.8,30.0,5.0,1.5
2742,Exercise duration,Intensity level,Weight loss,60.0,7.0,2.2,40.0,6.0,1.8
2743,Exercise duration,Intensity level,Weight loss,20.0,3.0,0.8,30.0,4.0,1.2
2744,Exercise duration,Intensity level,Weight loss,50.0,5.0,1.7,40.0,6.0,1.8
2745,Exercise duration,Intensity level,Weight loss,30.0,4.0,1.2,45.0,5.0,1.5
2746,Exercise duration,Intensity level,Weight loss,40.0,6.0,1.8,50.0,7.0,2.0
2747,Exercise duration,Intensity level,Weight loss,25.0,4.0,1.0,35.0,5.0,1.4
2748,Exercise duration,Intensity level,Weight loss,45.0,5.0,1.6,30.0,4.0,1.2
2749,Exercise duration,Intensity level,Weight loss,30.0,5.0,1.5,40.0,6.0,1.8
2750,Coffee strength,Bean quality,Taste score,4.0,7.0,8.0,5.0,6.0,7.0
2751,Coffee strength,Bean quality,Taste score,3.0,6.0,7.0,4.0,8.0,8.0
2752,Coffee strength,Bean quality,Taste score,5.0,5.0,6.0,3.0,7.0,7.0
2753,Coffee strength,Bean quality,Taste score,2.0,8.0,7.0,4.0,6.0,6.0
2754,Coffee strength,Bean quality,Taste score,4.0,6.0,7.0,3.0,7.0,7.0
2755,Coffee strength,Bean quality,Taste score,3.0,7.0,7.0,5.0,6.0,8.0
2756,Coffee strength,Bean quality,Taste score,5.0,8.0,9.0,4.0,7.0,8.0
2757,Coffee strength,Bean quality,Taste score,2.0,6.0,6.0,3.0,5.0,5.0
2758,Coffee strength,Bean quality,Taste score,4.0,7.0,8.0,5.0,5.0,7.0
2759,Coffee strength,Bean quality,Taste score,3.0,6.0,6.0,4.0,8.0,8.0
2760,Phone battery,Screen size,Battery life,3000.0,5.0,12.0,4000.0,6.0,13.0
2761,Phone battery,Screen size,Battery life,2500.0,4.0,10.0,3500.0,5.0,11.0
2762,Phone battery,Screen size,Battery life,4000.0,6.0,13.0,3000.0,5.0,12.0
2763,Phone battery,Screen size,Battery life,3500.0,5.0,11.0,2500.0,4.0,10.0
2764,Phone battery,Screen size,Battery life,4500.0,7.0,14.0,3500.0,6.0,13.0
2765,Phone battery,Screen size,Battery life,3000.0,5.0,12.0,4000.0,6.0,13.0
2766,Phone battery,Screen size,Battery life,3500.0,6.0,12.0,4500.0,7.0,14.0
2767,Phone battery,Screen size,Battery life,2500.0,4.0,10.0,3000.0,5.0,11.0
2768,Phone battery,Screen size,Battery life,4000.0,6.0,13.0,3500.0,5.0,12.0
2769,Phone battery,Screen size,Battery life,3500.0,5.0,11.0,2500.0,4.0,10.0
2770,House size,Neighborhood quality,Home value,120.0,8.0,300000.0,150.0,7.0,290000.0
2771,House size,Neighborhood quality,Home value,100.0,7.0,270000.0,130.0,8.0,280000.0
2772,House size,Neighborhood quality,Home value,160.0,9.0,320000.0,140.0,8.0,310000.0
2773,House size,Neighborhood quality,Home value,90.0,6.0,250000.0,110.0,7.0,260000.0
2774,House size,Neighborhood quality,Home value,140.0,8.0,300000.0,160.0,9.0,320000.0
2775,House size,Neighborhood quality,Home value,130.0,7.0,280000.0,120.0,8.0,290000.0
2776,House size,Neighborhood quality,Home value,150.0,8.0,300000.0,140.0,9.0,310000.0
2777,House size,Neighborhood quality,Home value,110.0,7.0,270000.0,100.0,6.0,260000.0
2778,House size,Neighborhood quality,Home value,120.0,8.0,300000.0,140.0,9.0,310000.0
2779,House size,Neighborhood quality,Home value,100.0,6.0,250000.0,120.0,7.0,270000.0
2780,Book pages,Avg rating,Enjoyment score,300.0,4.0,7.0,400.0,3.0,6.0
2781,Book pages,Avg rating,Enjoyment score,250.0,5.0,8.0,350.0,4.0,7.0
2782,Book pages,Avg rating,Enjoyment score,400.0,3.0,6.0,300.0,4.0,7.0
2783,Book pages,Avg rating,Enjoyment score,200.0,5.0,8.0,250.0,6.0,9.0
2784,Book pages,Avg rating,Enjoyment score,350.0,4.0,7.0,400.0,3.0,6.0
2785,Book pages,Avg rating,Enjoyment score,300.0,4.0,7.0,250.0,5.0,8.0
2786,Book pages,Avg rating,Enjoyment score,400.0,3.0,6.0,350.0,4.0,7.0
2787,Book pages,Avg rating,Enjoyment score,250.0,6.0,9.0,200.0,5.0,8.0
2788,Book pages,Avg rating,Enjoyment score,350.0,4.0,7.0,300.0,5.0,8.0
2789,Book pages,Avg rating,Enjoyment score,400.0,3.0,6.0,350.0,4.0,7.0
2790,Phone price,Camera quality,User rating,500.0,7.0,8.0,600.0,6.0,7.0
2791,Phone price,Camera quality,User rating,400.0,8.0,9.0,500.0,7.0,8.0
2792,Phone price,Camera quality,User rating,600.0,6.0,7.0,700.0,5.0,6.0
2793,Phone price,Camera quality,User rating,300.0,9.0,9.0,400.0,8.0,9.0
2794,Phone price,Camera quality,User rating,500.0,7.0,8.0,400.0,8.0,9.0
2795,Phone price,Camera quality,User rating,400.0,8.0,9.0,500.0,7.0,8.0
2796,Phone price,Camera quality,User rating,700.0,5.0,6.0,600.0,6.0,7.0
2797,Phone price,Camera quality,User rating,300.0,9.0,9.0,400.0,8.0,9.0
2798,Phone price,Camera quality,User rating,500.0,7.0,8.0,600.0,6.0,7.0
2799,Phone price,Camera quality,User rating,400.0,8.0,9.0,300.0,9.0,9.0
2800,Number of rooms,Distance to city center (miles),Rent ($ per month),3.0,2.0,1200.0,4.0,4.0,1100.0
2801,Number of rooms,Distance to city center (miles),Rent ($ per month),2.0,1.0,1000.0,3.0,3.0,1050.0
2802,Number of rooms,Distance to city center (miles),Rent ($ per month),4.0,5.0,1300.0,5.0,3.0,1400.0
2803,Number of rooms,Distance to city center (miles),Rent ($ per month),3.0,4.0,1150.0,4.0,2.0,1250.0
2804,Number of rooms,Distance to city center (miles),Rent ($ per month),2.0,3.0,1050.0,3.0,1.0,1150.0
2805,Number of rooms,Distance to city center (miles),Rent ($ per month),5.0,6.0,1400.0,6.0,4.0,1500.0
2806,Number of rooms,Distance to city center (miles),Rent ($ per month),4.0,3.0,1200.0,5.0,5.0,1300.0
2807,Number of rooms,Distance to city center (miles),Rent ($ per month),3.0,2.0,1100.0,4.0,4.0,1200.0
2808,Number of rooms,Distance to city center (miles),Rent ($ per month),2.0,1.0,1000.0,3.0,3.0,1100.0
2809,Number of rooms,Distance to city center (miles),Rent ($ per month),4.0,5.0,1300.0,5.0,3.0,1400.0
2810,Engine power (hp),Fuel efficiency (mpg),Car price ($),200.0,25.0,25000.0,250.0,20.0,28000.0
2811,Engine power (hp),Fuel efficiency (mpg),Car price ($),180.0,30.0,24000.0,220.0,22.0,26000.0
2812,Engine power (hp),Fuel efficiency (mpg),Car price ($),220.0,20.0,27000.0,260.0,18.0,30000.0
2813,Engine power (hp),Fuel efficiency (mpg),Car price ($),190.0,28.0,24500.0,230.0,24.0,27000.0
2814,Engine power (hp),Fuel efficiency (mpg),Car price ($),210.0,22.0,26000.0,240.0,19.0,29000.0
2815,Engine power (hp),Fuel efficiency (mpg),Car price ($),230.0,18.0,28000.0,270.0,16.0,31000.0
2816,Engine power (hp),Fuel efficiency (mpg),Car price ($),200.0,24.0,25500.0,240.0,20.0,28000.0
2817,Engine power (hp),Fuel efficiency (mpg),Car price ($),180.0,26.0,24000.0,210.0,22.0,26000.0
2818,Engine power (hp),Fuel efficiency (mpg),Car price ($),220.0,20.0,27000.0,250.0,18.0,29000.0
2819,Engine power (hp),Fuel efficiency (mpg),Car price ($),240.0,19.0,28000.0,260.0,17.0,30000.0
2820,Hours of study,Difficulty of test,Test score (%),5.0,2.0,85.0,6.0,4.0,82.0
2821,Hours of study,Difficulty of test,Test score (%),4.0,3.0,80.0,5.0,5.0,77.0
2822,Hours of study,Difficulty of test,Test score (%),6.0,1.0,90.0,7.0,3.0,86.0
2823,Hours of study,Difficulty of test,Test score (%),5.0,4.0,83.0,6.0,6.0,79.0
2824,Hours of study,Difficulty of test,Test score (%),4.0,2.0,82.0,5.0,4.0,78.0
2825,Hours of study,Difficulty of test,Test score (%),7.0,3.0,88.0,8.0,5.0,83.0
2826,Hours of study,Difficulty of test,Test score (%),6.0,2.0,86.0,7.0,4.0,81.0
2827,Hours of study,Difficulty of test,Test score (%),5.0,3.0,84.0,6.0,5.0,79.0
2828,Hours of study,Difficulty of test,Test score (%),4.0,1.0,83.0,5.0,3.0,80.0
2829,Hours of study,Difficulty of test,Test score (%),6.0,4.0,85.0,7.0,6.0,80.0
2830,Team experience (years),Team size,Project success (%),5.0,4.0,80.0,6.0,6.0,75.0
2831,Team experience (years),Team size,Project success (%),4.0,3.0,75.0,5.0,5.0,70.0
2832,Team experience (years),Team size,Project success (%),6.0,5.0,85.0,7.0,7.0,78.0
2833,Team experience (years),Team size,Project success (%),5.0,6.0,80.0,6.0,8.0,75.0
2834,Team experience (years),Team size,Project success (%),4.0,5.0,75.0,5.0,7.0,70.0
2835,Team experience (years),Team size,Project success (%),7.0,4.0,90.0,8.0,6.0,80.0
2836,Team experience (years),Team size,Project success (%),6.0,3.0,85.0,7.0,5.0,80.0
2837,Team experience (years),Team size,Project success (%),5.0,2.0,80.0,6.0,4.0,75.0
2838,Team experience (years),Team size,Project success (%),4.0,4.0,75.0,5.0,6.0,70.0
2839,Team experience (years),Team size,Project success (%),6.0,6.0,85.0,7.0,8.0,78.0
2840,Number of followers,Post quality score,Engagement rate (%),10000.0,7.0,5.5,15000.0,5.0,6.0
2841,Number of followers,Post quality score,Engagement rate (%),12000.0,6.0,5.0,14000.0,4.0,5.2
2842,Number of followers,Post quality score,Engagement rate (%),8000.0,8.0,5.8,10000.0,6.0,6.0
2843,Number of followers,Post quality score,Engagement rate (%),11000.0,5.0,4.8,13000.0,3.0,5.0
2844,Number of followers,Post quality score,Engagement rate (%),9000.0,7.0,5.4,12000.0,5.0,5.6
2845,Number of followers,Post quality score,Engagement rate (%),13000.0,6.0,5.5,16000.0,4.0,5.8
2846,Number of followers,Post quality score,Engagement rate (%),10000.0,8.0,5.9,14000.0,6.0,6.1
2847,Number of followers,Post quality score,Engagement rate (%),12000.0,5.0,5.2,15000.0,3.0,5.4
2848,Number of followers,Post quality score,Engagement rate (%),9000.0,6.0,5.3,11000.0,4.0,5.5
2849,Number of followers,Post quality score,Engagement rate (%),14000.0,7.0,6.0,17000.0,5.0,6.2
2850,Distance to nearest station (miles),Number of nearby shops,Walkability score,1.0,10.0,85.0,0.5,8.0,90.0
2851,Distance to nearest station (miles),Number of nearby shops,Walkability score,2.0,8.0,75.0,1.5,6.0,80.0
2852,Distance to nearest station (miles),Number of nearby shops,Walkability score,0.5,12.0,92.0,1.0,10.0,88.0
2853,Distance to nearest station (miles),Number of nearby shops,Walkability score,1.5,6.0,78.0,1.0,8.0,83.0
2854,Distance to nearest station (miles),Number of nearby shops,Walkability score,2.0,5.0,70.0,1.5,7.0,75.0
2855,Distance to nearest station (miles),Number of nearby shops,Walkability score,0.75,10.0,88.0,0.5,8.0,90.0
2856,Distance to nearest station (miles),Number of nearby shops,Walkability score,1.0,9.0,84.0,0.5,11.0,89.0
2857,Distance to nearest station (miles),Number of nearby shops,Walkability score,2.0,7.0,76.0,1.5,5.0,80.0
2858,Distance to nearest station (miles),Number of nearby shops,Walkability score,0.5,11.0,90.0,1.0,9.0,86.0
2859,Distance to nearest station (miles),Number of nearby shops,Walkability score,1.5,8.0,80.0,1.0,10.0,85.0
2860,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),2.0,30.0,7.0,3.0,25.0,8.0
2861,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),1.0,25.0,6.0,2.0,20.0,7.0
2862,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),3.0,35.0,8.0,4.0,30.0,9.0
2863,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),2.0,20.0,6.0,3.0,15.0,7.0
2864,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),1.0,30.0,6.0,2.0,25.0,7.0
2865,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),4.0,40.0,9.0,5.0,35.0,10.0
2866,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),3.0,25.0,8.0,4.0,20.0,9.0
2867,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),2.0,15.0,5.0,3.0,10.0,6.0
2868,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),1.0,25.0,6.0,2.0,20.0,7.0
2869,Amount of ingredients (cups),Cooking time (minutes),Taste score (1-10),3.0,30.0,8.0,4.0,25.0,9.0
2870,Tree height (feet),Number of leaves,Shade coverage (%),30.0,500.0,60.0,35.0,400.0,65.0
2871,Tree height (feet),Number of leaves,Shade coverage (%),25.0,400.0,55.0,30.0,350.0,60.0
2872,Tree height (feet),Number of leaves,Shade coverage (%),40.0,600.0,75.0,45.0,500.0,80.0
2873,Tree height (feet),Number of leaves,Shade coverage (%),35.0,500.0,70.0,40.0,400.0,75.0
2874,Tree height (feet),Number of leaves,Shade coverage (%),20.0,300.0,50.0,25.0,250.0,55.0
2875,Tree height (feet),Number of leaves,Shade coverage (%),45.0,700.0,85.0,50.0,600.0,90.0
2876,Tree height (feet),Number of leaves,Shade coverage (%),30.0,600.0,70.0,35.0,500.0,75.0
2877,Tree height (feet),Number of leaves,Shade coverage (%),25.0,450.0,60.0,30.0,400.0,65.0
2878,Tree height (feet),Number of leaves,Shade coverage (%),35.0,550.0,72.0,40.0,450.0,77.0
2879,Tree height (feet),Number of leaves,Shade coverage (%),40.0,650.0,80.0,45.0,550.0,85.0
2880,Age of car (years),Mileage (thousands),Resale value ($),5.0,50.0,12000.0,6.0,60.0,10000.0
2881,Age of car (years),Mileage (thousands),Resale value ($),4.0,40.0,14000.0,5.0,50.0,12000.0
2882,Age of car (years),Mileage (thousands),Resale value ($),6.0,70.0,9000.0,7.0,80.0,8000.0
2883,Age of car (years),Mileage (thousands),Resale value ($),5.0,60.0,11000.0,6.0,70.0,10000.0
2884,Age of car (years),Mileage (thousands),Resale value ($),3.0,30.0,16000.0,4.0,40.0,14000.0
2885,Age of car (years),Mileage (thousands),Resale value ($),7.0,90.0,7000.0,8.0,100.0,6000.0
2886,Age of car (years),Mileage (thousands),Resale value ($),4.0,45.0,13000.0,5.0,55.0,11000.0
2887,Age of car (years),Mileage (thousands),Resale value ($),6.0,65.0,10000.0,7.0,75.0,9000.0
2888,Age of car (years),Mileage (thousands),Resale value ($),5.0,55.0,11500.0,6.0,65.0,10500.0
2889,Age of car (years),Mileage (thousands),Resale value ($),3.0,35.0,15000.0,4.0,45.0,13000.0
2890,Number of players,Average skill level,Game difficulty rating,5.0,7.0,4.0,6.0,6.0,5.0
2891,Number of players,Average skill level,Game difficulty rating,4.0,8.0,3.0,5.0,7.0,4.0
2892,Number of players,Average skill level,Game difficulty rating,6.0,6.0,5.0,7.0,5.0,6.0
2893,Number of players,Average skill level,Game difficulty rating,5.0,5.0,4.0,6.0,4.0,5.0
2894,Number of players,Average skill level,Game difficulty rating,4.0,7.0,3.0,5.0,6.0,4.0
2895,Number of players,Average skill level,Game difficulty rating,7.0,5.0,6.0,8.0,4.0,7.0
2896,Number of players,Average skill level,Game difficulty rating,6.0,7.0,5.0,7.0,6.0,6.0
2897,Number of players,Average skill level,Game difficulty rating,5.0,6.0,4.0,6.0,5.0,5.0
2898,Number of players,Average skill level,Game difficulty rating,4.0,6.0,3.0,5.0,5.0,4.0
2899,Number of players,Average skill level,Game difficulty rating,6.0,5.0,5.0,7.0,4.0,6.0
2900,Car engine size,Car weight,Fuel efficiency,2.0,1500.0,18.0,2.5,1600.0,15.0
2901,Car engine size,Car weight,Fuel efficiency,1.6,1400.0,20.0,2.0,1700.0,16.0
2902,Car engine size,Car weight,Fuel efficiency,2.5,1800.0,14.0,1.8,1300.0,19.0
2903,Car engine size,Car weight,Fuel efficiency,3.0,1900.0,12.0,2.2,1400.0,17.0
2904,Car engine size,Car weight,Fuel efficiency,1.4,1300.0,22.0,2.0,1600.0,16.0
2905,Car engine size,Car weight,Fuel efficiency,2.2,1500.0,17.0,1.6,1400.0,20.0
2906,Car engine size,Car weight,Fuel efficiency,1.8,1200.0,21.0,2.4,1700.0,14.0
2907,Car engine size,Car weight,Fuel efficiency,2.0,1600.0,18.0,1.5,1300.0,23.0
2908,Car engine size,Car weight,Fuel efficiency,2.4,1800.0,15.0,1.7,1400.0,19.0
2909,Car engine size,Car weight,Fuel efficiency,1.6,1300.0,21.0,2.1,1700.0,16.0
2910,Book pages,Book chapters,Reading time,300.0,15.0,6.0,400.0,20.0,8.0
2911,Book pages,Book chapters,Reading time,250.0,10.0,5.0,350.0,18.0,7.0
2912,Book pages,Book chapters,Reading time,450.0,25.0,10.0,300.0,15.0,6.0
2913,Book pages,Book chapters,Reading time,200.0,10.0,4.0,320.0,16.0,7.0
2914,Book pages,Book chapters,Reading time,350.0,20.0,8.0,280.0,12.0,5.0
2915,Book pages,Book chapters,Reading time,400.0,22.0,9.0,300.0,14.0,6.0
2916,Book pages,Book chapters,Reading time,280.0,14.0,6.0,420.0,24.0,9.0
2917,Book pages,Book chapters,Reading time,320.0,16.0,7.0,250.0,10.0,4.0
2918,Book pages,Book chapters,Reading time,380.0,19.0,8.0,300.0,15.0,6.0
2919,Book pages,Book chapters,Reading time,260.0,13.0,5.0,400.0,20.0,8.0
2920,Shoe size,Shoe weight,Comfort rating,9.0,300.0,7.0,11.0,350.0,6.0
2921,Shoe size,Shoe weight,Comfort rating,10.0,320.0,6.5,8.0,280.0,7.5
2922,Shoe size,Shoe weight,Comfort rating,8.0,250.0,8.0,10.0,300.0,7.0
2923,Shoe size,Shoe weight,Comfort rating,11.0,360.0,5.5,9.0,310.0,6.5
2924,Shoe size,Shoe weight,Comfort rating,7.0,240.0,8.5,10.0,330.0,6.0
2925,Shoe size,Shoe weight,Comfort rating,9.0,290.0,7.5,12.0,370.0,5.0
2926,Shoe size,Shoe weight,Comfort rating,10.0,310.0,6.5,8.0,260.0,8.0
2927,Shoe size,Shoe weight,Comfort rating,8.0,270.0,8.0,9.0,300.0,7.0
2928,Shoe size,Shoe weight,Comfort rating,12.0,380.0,5.0,10.0,320.0,6.5
2929,Shoe size,Shoe weight,Comfort rating,7.0,250.0,8.5,9.0,300.0,7.5
2930,Phone battery capacity,Phone weight,Battery life hours,3000.0,180.0,12.0,4000.0,200.0,15.0
2931,Phone battery capacity,Phone weight,Battery life hours,2500.0,170.0,10.0,3500.0,190.0,13.0
2932,Phone battery capacity,Phone weight,Battery life hours,4500.0,220.0,18.0,3000.0,180.0,12.0
2933,Phone battery capacity,Phone weight,Battery life hours,2000.0,160.0,8.0,3200.0,180.0,11.0
2934,Phone battery capacity,Phone weight,Battery life hours,3500.0,200.0,14.0,2800.0,170.0,10.0
2935,Phone battery capacity,Phone weight,Battery life hours,4000.0,210.0,15.0,3000.0,190.0,12.0
2936,Phone battery capacity,Phone weight,Battery life hours,2800.0,170.0,11.0,4200.0,220.0,17.0
2937,Phone battery capacity,Phone weight,Battery life hours,3200.0,180.0,11.0,2500.0,160.0,9.0
2938,Phone battery capacity,Phone weight,Battery life hours,3800.0,210.0,16.0,3000.0,190.0,13.0
2939,Phone battery capacity,Phone weight,Battery life hours,2600.0,170.0,10.0,4000.0,200.0,15.0
2940,Exercise duration minutes,Exercise intensity,Burned calories,30.0,6.0,200.0,40.0,5.0,220.0
2941,Exercise duration minutes,Exercise intensity,Burned calories,20.0,7.0,150.0,30.0,6.0,180.0
2942,Exercise duration minutes,Exercise intensity,Burned calories,40.0,8.0,250.0,25.0,5.0,160.0
2943,Exercise duration minutes,Exercise intensity,Burned calories,25.0,6.0,170.0,35.0,7.0,210.0
2944,Exercise duration minutes,Exercise intensity,Burned calories,35.0,5.0,190.0,20.0,8.0,170.0
2945,Exercise duration minutes,Exercise intensity,Burned calories,45.0,7.0,260.0,30.0,6.0,190.0
2946,Exercise duration minutes,Exercise intensity,Burned calories,30.0,8.0,220.0,25.0,5.0,160.0
2947,Exercise duration minutes,Exercise intensity,Burned calories,25.0,7.0,180.0,40.0,6.0,230.0
2948,Exercise duration minutes,Exercise intensity,Burned calories,35.0,6.0,200.0,30.0,8.0,210.0
2949,Exercise duration minutes,Exercise intensity,Burned calories,40.0,5.0,220.0,20.0,7.0,160.0
2950,Clothes thickness mm,Clothes weight gr,Breathability rating,1.0,200.0,5.0,2.0,250.0,4.0
2951,Clothes thickness mm,Clothes weight gr,Breathability rating,0.8,180.0,6.0,1.5,220.0,5.0
2952,Clothes thickness mm,Clothes weight gr,Breathability rating,1.5,240.0,4.5,1.0,190.0,5.5
2953,Clothes thickness mm,Clothes weight gr,Breathability rating,0.7,170.0,7.0,1.8,260.0,4.0
2954,Clothes thickness mm,Clothes weight gr,Breathability rating,1.2,210.0,5.0,1.4,230.0,4.8
2955,Clothes thickness mm,Clothes weight gr,Breathability rating,1.0,200.0,5.5,1.6,240.0,4.2
2956,Clothes thickness mm,Clothes weight gr,Breathability rating,0.9,190.0,6.0,1.3,220.0,5.0
2957,Clothes thickness mm,Clothes weight gr,Breathability rating,1.4,230.0,4.7,1.0,200.0,5.3
2958,Clothes thickness mm,Clothes weight gr,Breathability rating,1.1,210.0,5.2,1.7,250.0,4.3
2959,Clothes thickness mm,Clothes weight gr,Breathability rating,0.6,160.0,7.5,1.9,270.0,4.0
2960,Dog weight kg,Dog age years,Trainability rating,10.0,3.0,8.0,15.0,5.0,6.0
2961,Dog weight kg,Dog age years,Trainability rating,12.0,2.0,9.0,18.0,6.0,5.0
2962,Dog weight kg,Dog age years,Trainability rating,14.0,4.0,7.0,10.0,3.0,8.0
2963,Dog weight kg,Dog age years,Trainability rating,8.0,1.0,9.5,16.0,7.0,4.0
2964,Dog weight kg,Dog age years,Trainability rating,16.0,5.0,6.0,12.0,2.0,9.0
2965,Dog weight kg,Dog age years,Trainability rating,20.0,6.0,5.0,10.0,4.0,7.5
2966,Dog weight kg,Dog age years,Trainability rating,11.0,3.0,8.5,17.0,5.0,6.0
